Ensembl ID	Agilent ID
ENSG00000225739	A_24_P832113
ENSG00000225742	A_19_P00321493
ENSG00000225742	A_32_P148780
ENSG00000225746	A_32_P120257
ENSG00000225751	A_33_P3384750
ENSG00000225756	A_33_P3682006
ENSG00000225760	A_32_P105712
ENSG00000225762	A_32_P57486
ENSG00000225766	A_33_P3213997
ENSG00000225766	A_33_P3359368
ENSG00000225766	A_33_P3383436
ENSG00000225770	A_33_P3415221
ENSG00000225778	A_24_P620951
ENSG00000225778	A_24_P696996
ENSG00000225778	A_33_P3680789
ENSG00000225781	A_33_P3265244
ENSG00000225783	A_14_P123809
ENSG00000225783	A_19_P00315524
ENSG00000225783	A_19_P00316014
ENSG00000225783	A_19_P00316194
ENSG00000225783	A_19_P00318175
ENSG00000225783	A_19_P00319573
ENSG00000225783	A_19_P00320498
ENSG00000225783	A_19_P00321067
ENSG00000225783	A_19_P00321068
ENSG00000225783	A_19_P00322219
ENSG00000225783	A_19_P00322571
ENSG00000225783	A_19_P00322705
ENSG00000225783	A_19_P00322706
ENSG00000225783	A_19_P00322828
ENSG00000225783	A_19_P00322900
ENSG00000225783	A_24_P595223
ENSG00000225783	A_24_P854492
ENSG00000225783	A_24_P899928
ENSG00000225787	A_33_P3223869
ENSG00000225791	A_32_P3385
ENSG00000225791	A_33_P3611762
ENSG00000225792	A_33_P3299958
ENSG00000225792	A_33_P3344521
ENSG00000225793	A_19_P00809894
ENSG00000225794	A_24_P255693
ENSG00000225803	A_24_P935318
ENSG00000225805	A_33_P3255531
ENSG00000225813	A_33_P3224185
ENSG00000225826	A_14_P202365
ENSG00000225826	A_23_P74330
ENSG00000225827	A_33_P3405249
ENSG00000225830	A_23_P1292
ENSG00000225830	A_32_P230192
ENSG00000225833	A_32_P81282
ENSG00000225834	A_24_P662636
ENSG00000225846	A_24_P24002
ENSG00000225849	A_32_P209624
ENSG00000225850	A_32_P165363
ENSG00000225855	A_23_P343977
ENSG00000225855	A_32_P233405
ENSG00000225855	A_33_P3418917
ENSG00000225859	A_32_P36192
ENSG00000225860	A_33_P3543288
ENSG00000225868	A_33_P3347020
ENSG00000225872	A_24_P924739
ENSG00000225872	A_33_P3775281
ENSG00000225877	A_33_P3520738
ENSG00000225879	A_33_P3576317
ENSG00000225880	A_23_P149050
ENSG00000225883	A_24_P622186
ENSG00000225883	A_24_P649747
ENSG00000225883	A_24_P690983
ENSG00000225883	A_32_P11450
ENSG00000225883	A_32_P93144
ENSG00000225884	A_33_P3215252
ENSG00000225886	A_14_P200012
ENSG00000225889	A_19_P00317704
ENSG00000225890	A_33_P3273884
ENSG00000225892	A_24_P456944
ENSG00000225892	A_24_P898915
ENSG00000225892	A_32_P12183
ENSG00000225892	A_32_P24741
ENSG00000225892	A_33_P3236316
ENSG00000225892	A_33_P3238777
ENSG00000225892	A_33_P3256088
ENSG00000225899	A_33_P3412798
ENSG00000225912	A_33_P3257943
ENSG00000225912	A_33_P3257944
ENSG00000225918	A_33_P3317431
ENSG00000225921	A_14_P126722
ENSG00000225921	A_23_P82068
ENSG00000225921	A_24_P174903
ENSG00000225921	A_33_P3385361
ENSG00000225930	A_32_P478512
ENSG00000225930	A_33_P3328782
ENSG00000225931	A_33_P3354214
ENSG00000225932	A_24_P169773
ENSG00000225932	A_32_P116840
ENSG00000225932	A_32_P167856
ENSG00000225932	A_33_P3251283
ENSG00000225934	A_32_P233938
ENSG00000225936	A_32_P47870
ENSG00000225937	A_14_P112801
ENSG00000225937	A_33_P3252381
ENSG00000225938	A_32_P150300
ENSG00000225950	A_23_P4899
ENSG00000225953	A_14_P134057
ENSG00000225953	A_23_P343865
ENSG00000225953	A_33_P3345041
ENSG00000225968	A_24_P7873
ENSG00000225968	A_33_P3210848
ENSG00000225969	A_14_P128869
ENSG00000225969	A_33_P3333480
ENSG00000225971	A_32_P196483
ENSG00000225972	A_23_P331028
ENSG00000225975	A_33_P3286011
ENSG00000225976	A_23_P45917
ENSG00000225976	A_32_P192430
ENSG00000225976	A_32_P206698
ENSG00000225978	A_19_P00327035
ENSG00000225978	A_32_P226498
ENSG00000225981	A_32_P116391
ENSG00000225998	A_23_P59153
ENSG00000226007	A_23_P400603
ENSG00000226007	A_32_P179083
ENSG00000226007	A_32_P69938
ENSG00000226007	A_32_P86962
ENSG00000226007	A_33_P3351207
ENSG00000226008	A_32_P27698
ENSG00000226008	A_33_P3304748
ENSG00000226009	A_33_P3412658
ENSG00000226012	A_19_P00800144
ENSG00000226012	A_32_P190036
ENSG00000226020	A_32_P134098
ENSG00000226023	A_24_P302070
ENSG00000226023	A_24_P332857
ENSG00000226023	A_32_P207124
ENSG00000226025	A_33_P3341269
ENSG00000226031	A_33_P3382296
ENSG00000226032	A_33_P3237270
ENSG00000226033	A_23_P19479
ENSG00000226040	A_24_P66932
ENSG00000226049	A_23_P38365
ENSG00000226049	A_32_P116399
ENSG00000226049	A_33_P3399028
ENSG00000226051	A_24_P589001
ENSG00000226051	A_33_P3569555
ENSG00000226053	A_33_P3334260
ENSG00000226054	A_32_P143880
ENSG00000226055	A_19_P00802810
ENSG00000226059	A_23_P217236
ENSG00000226060	A_24_P377394
ENSG00000226060	A_24_P67574
ENSG00000226070	A_19_P00320699
ENSG00000226074	A_33_P3365263
ENSG00000226082	A_24_P161355
ENSG00000226082	A_32_P86728
ENSG00000226083	A_33_P3345952
ENSG00000226084	A_32_P186981
ENSG00000226085	A_23_P153586
ENSG00000226085	A_32_P61954
ENSG00000226086	A_24_P177653
ENSG00000226091	A_24_P59439
ENSG00000226091	A_32_P221305
ENSG00000226091	A_33_P3211793
ENSG00000226091	A_33_P3226395
ENSG00000226091	A_33_P3243500
ENSG00000226091	A_33_P3243502
ENSG00000226091	A_33_P3365553
ENSG00000226092	A_33_P3389771
ENSG00000226096	A_32_P169003
ENSG00000226098	A_24_P83808
ENSG00000226101	A_14_P104207
ENSG00000226101	A_14_P200770
ENSG00000226101	A_24_P316506
ENSG00000226121	A_23_P63584
ENSG00000226121	A_32_P157228
ENSG00000226121	A_33_P3666346
ENSG00000226122	A_33_P3283038
ENSG00000226124	A_19_P00806765
ENSG00000226124	A_24_P247587
ENSG00000226124	A_32_P105083
ENSG00000226125	A_33_P3889862
ENSG00000226131	A_23_P258340
ENSG00000226131	A_24_P366415
ENSG00000226137	A_19_P00808774
ENSG00000226137	A_24_P212760
ENSG00000226137	A_33_P3285156
ENSG00000226141	A_32_P78285
ENSG00000226142	A_24_P917457
ENSG00000226145	A_24_P265346
ENSG00000226145	A_32_P76627
ENSG00000226156	A_33_P3297452
ENSG00000226159	A_19_P00322207
ENSG00000226169	A_19_P00321839
ENSG00000226174	A_33_P3261695
ENSG00000226179	A_33_P3722568
ENSG00000226180	A_33_P3273233
ENSG00000226185	A_24_P676200
ENSG00000226187	A_23_P168092
ENSG00000226199	A_33_P3366396
ENSG00000226201	A_23_P250629
ENSG00000226210	A_24_P24831
ENSG00000226210	A_24_P41291
ENSG00000226210	A_33_P3365932
ENSG00000226215	A_24_P89426
ENSG00000226220	A_33_P3254900
ENSG00000226220	A_33_P3260509
ENSG00000226220	A_33_P3314810
ENSG00000226220	A_33_P3413344
ENSG00000226221	A_23_P33045
ENSG00000226221	A_32_P11931
ENSG00000226221	A_32_P93782
ENSG00000226223	A_33_P3245623
ENSG00000226225	A_23_P214666
ENSG00000226228	A_24_P662636
ENSG00000226232	A_32_P187827
ENSG00000226232	A_32_P216872
ENSG00000226235	A_33_P3469673
ENSG00000226240	A_33_P3328835
ENSG00000226245	A_14_P130879
ENSG00000226251	A_32_P206104
ENSG00000226253	A_32_P16489
ENSG00000226257	A_23_P19479
ENSG00000226259	A_24_P274640
ENSG00000226261	A_33_P3276918
ENSG00000226264	A_23_P259561
ENSG00000226266	A_24_P932451
ENSG00000226268	A_23_P36226
ENSG00000226278	A_14_P104017
ENSG00000226278	A_14_P201759
ENSG00000226278	A_32_P78816
ENSG00000226280	A_33_P3353821
ENSG00000226281	A_19_P00320567
ENSG00000226284	A_23_P28797
ENSG00000226287	A_23_P166336
ENSG00000226287	A_24_P787889
ENSG00000226287	A_33_P3276250
ENSG00000226287	A_33_P3292860
ENSG00000226288	A_33_P3230374
ENSG00000226292	A_24_P144666
ENSG00000226306	A_24_P411573
ENSG00000226312	A_33_P3626816
ENSG00000226314	A_19_P00805888
ENSG00000226314	A_33_P3264855
ENSG00000226320	A_19_P00317368
ENSG00000226320	A_19_P00319553
ENSG00000226321	A_32_P35947
ENSG00000226327	A_24_P358164
ENSG00000226328	A_19_P00316333
ENSG00000226328	A_19_P00319917
ENSG00000226328	A_19_P00803997
ENSG00000226342	A_32_P205616
ENSG00000226360	A_23_P251593
ENSG00000226360	A_32_P62008
ENSG00000226361	A_24_P41189
ENSG00000226363	A_19_P00811824
ENSG00000226363	A_32_P224727
ENSG00000226367	A_33_P3365978
ENSG00000226372	A_33_P3250740
ENSG00000226372	A_33_P3250745
ENSG00000226380	A_19_P00317560
ENSG00000226380	A_19_P00320996
ENSG00000226380	A_33_P3377911
ENSG00000226383	A_19_P00809030
ENSG00000226384	A_23_P251259
ENSG00000226387	A_32_P159083
ENSG00000226387	A_33_P3805819
ENSG00000226389	A_24_P333663
ENSG00000226389	A_24_P676259
ENSG00000226390	A_32_P76566
ENSG00000226397	A_33_P3379811
ENSG00000226400	A_33_P3284873
ENSG00000226400	A_33_P3373654
ENSG00000226401	A_33_P3224190
ENSG00000226409	A_33_P3358681
ENSG00000226411	A_33_P3265429
ENSG00000226411	A_33_P3283271
ENSG00000226415	A_32_P95739
ENSG00000226416	A_19_P00318848
ENSG00000226416	A_33_P3410259
ENSG00000226419	A_19_P00321183
ENSG00000226419	A_19_P00325995
ENSG00000226419	A_19_P00811809
ENSG00000226419	A_32_P12562
ENSG00000226419	A_32_P65571
ENSG00000226427	A_32_P222383
ENSG00000226430	A_33_P3283262
ENSG00000226430	A_33_P3336242
ENSG00000226430	A_33_P3342153
ENSG00000226430	A_33_P3367717
ENSG00000226432	A_23_P163622
ENSG00000226432	A_32_P224840
ENSG00000226432	A_33_P3340990
ENSG00000226435	A_24_P211894
ENSG00000226435	A_33_P3827035
ENSG00000226436	A_24_P105298
ENSG00000226437	A_23_P214594
ENSG00000226439	A_24_P49687
ENSG00000226440	A_24_P315593
ENSG00000226443	A_33_P3402350
ENSG00000226444	A_33_P3816042
ENSG00000226453	A_33_P3216207
ENSG00000226454	A_24_P871208
ENSG00000226455	A_33_P3360197
ENSG00000226457	A_24_P289477
ENSG00000226468	A_33_P3380071
ENSG00000226478	A_24_P41690
ENSG00000226478	A_32_P226567
ENSG00000226479	A_23_P119789
ENSG00000226481	A_32_P141437
ENSG00000226481	A_33_P3816042
ENSG00000226485	A_33_P3303729
ENSG00000226496	A_33_P3416612
ENSG00000226506	A_19_P00319044
ENSG00000226507	A_33_P3326872
ENSG00000226508	A_33_P3289456
ENSG00000226510	A_23_P131036
ENSG00000226516	A_32_P923011
ENSG00000226516	A_33_P3274599
ENSG00000226521	A_23_P141329
ENSG00000226521	A_24_P387179
ENSG00000226524	A_14_P104390
ENSG00000226524	A_14_P126909
ENSG00000226524	A_23_P418431
ENSG00000226524	A_23_P418434
ENSG00000226524	A_33_P3372674
ENSG00000226525	A_23_P141549
ENSG00000226534	A_33_P3226105
ENSG00000226537	A_19_P00805129
ENSG00000226537	A_33_P3280418
ENSG00000226539	A_19_P00810045
ENSG00000226539	A_33_P3257005
ENSG00000226540	A_24_P307424
ENSG00000226544	A_24_P332971
ENSG00000226547	A_14_P138502
ENSG00000226547	A_24_P238510
ENSG00000226549	A_24_P626920
ENSG00000226552	A_33_P3339269
ENSG00000226564	A_33_P3352407
ENSG00000226567	A_33_P3798268
ENSG00000226572	A_14_P133992
ENSG00000226576	A_14_P135186
ENSG00000226586	A_24_P263767
ENSG00000226600	A_24_P302070
ENSG00000226600	A_24_P332857
ENSG00000226600	A_32_P207124
ENSG00000226603	A_23_P70534
ENSG00000226608	A_32_P155247
ENSG00000226620	A_24_P919114
ENSG00000226620	A_33_P3467872
ENSG00000226624	A_24_P350008
ENSG00000226626	A_19_P00801821
ENSG00000226626	A_24_P58894
ENSG00000226629	A_33_P3738849
ENSG00000226632	A_24_P5935
ENSG00000226633	A_33_P3412556
ENSG00000226644	A_33_P3241661
ENSG00000226645	A_32_P139420
ENSG00000226659	A_33_P3414037
ENSG00000226660	A_33_P3229968
ENSG00000226668	A_33_P3336023
ENSG00000226673	A_19_P00316694
ENSG00000226673	A_19_P00321571
ENSG00000226674	A_24_P484965
ENSG00000226674	A_24_P552131
ENSG00000226674	A_33_P3356686
ENSG00000226674	A_33_P3867461
ENSG00000226677	A_33_P3353581
ENSG00000226685	A_24_P302070
ENSG00000226685	A_24_P332857
ENSG00000226685	A_32_P207124
ENSG00000226686	A_24_P42330
ENSG00000226688	A_24_P820663
ENSG00000226688	A_33_P3232861
ENSG00000226688	A_33_P3400152
ENSG00000226690	A_33_P3335458
ENSG00000226690	A_33_P3364921
ENSG00000226711	A_33_P3238295
ENSG00000226711	A_33_P3311917
ENSG00000226711	A_33_P3388882
ENSG00000226721	A_24_P392863
ENSG00000226721	A_24_P734297
ENSG00000226723	A_32_P108474
ENSG00000226729	A_24_P135771
ENSG00000226733	A_32_P128179
ENSG00000226742	A_24_P683905
ENSG00000226742	A_32_P46981
ENSG00000226745	A_14_P130877
ENSG00000226745	A_33_P3219105
ENSG00000226746	A_23_P388798
ENSG00000226746	A_33_P3294679
ENSG00000226752	A_24_P605081
ENSG00000226756	A_33_P3397920
ENSG00000226757	A_24_P238118
ENSG00000226761	A_23_P376114
ENSG00000226767	A_33_P3410019
ENSG00000226777	A_23_P140190
ENSG00000226781	A_23_P167698
ENSG00000226781	A_24_P67638
ENSG00000226784	A_33_P3268334
ENSG00000226784	A_33_P3268343
ENSG00000226789	A_33_P3334037
ENSG00000226790	A_24_P269895
ENSG00000226790	A_32_P77502
ENSG00000226792	A_32_P24068
ENSG00000226792	A_33_P3312232
ENSG00000226792	A_33_P3312233
ENSG00000226800	A_33_P3249649
ENSG00000226800	A_33_P3249654
ENSG00000226803	A_24_P560088
ENSG00000226806	A_14_P134528
ENSG00000226807	A_24_P50601
ENSG00000226807	A_24_P931007
ENSG00000226807	A_33_P3227686
ENSG00000226810	A_24_P212875
ENSG00000226816	A_33_P3220056
ENSG00000226819	A_33_P3329448
ENSG00000226823	A_24_P280706
ENSG00000226826	A_24_P166443
ENSG00000226828	A_33_P3585924
ENSG00000226831	A_33_P3254267
ENSG00000226835	A_32_P158019
ENSG00000226855	A_24_P508410
ENSG00000226856	A_32_P3572
ENSG00000226864	A_33_P3340752
ENSG00000226869	A_32_P31144
ENSG00000226869	A_32_P394491
ENSG00000226877	A_14_P122262
ENSG00000226877	A_32_P151851
ENSG00000226880	A_24_P464540
ENSG00000226882	A_23_P145289
ENSG00000226884	A_33_P3380372
ENSG00000226885	A_32_P12610
ENSG00000226885	A_32_P230720
ENSG00000226885	A_32_P27271
ENSG00000226887	A_19_P00318425
ENSG00000226887	A_19_P00319398
ENSG00000226887	A_19_P00319407
ENSG00000226887	A_19_P00319409
ENSG00000226887	A_19_P00320259
ENSG00000226887	A_19_P00320854
ENSG00000226887	A_19_P00322687
ENSG00000226887	A_23_P92583
ENSG00000226889	A_24_P922387
ENSG00000226900	A_24_P548297
ENSG00000226903	A_19_P00319236
ENSG00000226906	A_32_P944252
ENSG00000226912	A_23_P151746
ENSG00000226913	A_24_P127602
ENSG00000226915	A_24_P153063
ENSG00000226920	A_33_P3339311
ENSG00000226921	A_14_P134344
ENSG00000226925	A_33_P3374318
ENSG00000226929	A_24_P302070
ENSG00000226929	A_24_P332857
ENSG00000226929	A_32_P207124
ENSG00000226933	A_32_P101844
ENSG00000226935	A_14_P128592
ENSG00000226935	A_23_P377839
ENSG00000226941	A_23_P171397
ENSG00000226941	A_24_P23641
ENSG00000226941	A_24_P400604
ENSG00000226941	A_33_P3382648
ENSG00000226942	A_23_P34066
ENSG00000226942	A_33_P3351495
ENSG00000226943	A_24_P586523
ENSG00000226943	A_32_P158355
ENSG00000226945	A_33_P3340060
ENSG00000226948	A_32_P49350
ENSG00000226950	A_19_P00316075
ENSG00000226950	A_19_P00316494
ENSG00000226950	A_19_P00318261
ENSG00000226950	A_19_P00321756
ENSG00000226950	A_24_P902052
ENSG00000226950	A_24_P936252
ENSG00000226961	A_24_P332651
ENSG00000226965	A_19_P00320108
ENSG00000226968	A_19_P00809423
ENSG00000226970	A_24_P290719
ENSG00000226971	A_24_P508946
ENSG00000226976	A_32_P168247
ENSG00000226979	A_14_P107480
ENSG00000226979	A_14_P200177
ENSG00000226979	A_23_P156683
ENSG00000226981	A_23_P165078
ENSG00000226981	A_23_P5075
ENSG00000226981	A_24_P187583
ENSG00000226981	A_24_P324563
ENSG00000226981	A_32_P68335
ENSG00000226982	A_24_P153234
ENSG00000226983	A_33_P3574391
ENSG00000226985	A_33_P3375506
ENSG00000226986	A_23_P79161
ENSG00000226995	A_32_P228612
ENSG00000227001	A_24_P345081
ENSG00000227001	A_32_P88635
ENSG00000227008	A_23_P1206
ENSG00000227011	A_33_P3339187
ENSG00000227012	A_32_P143153
ENSG00000227013	A_32_P352358
ENSG00000227018	A_23_P502470
ENSG00000227018	A_33_P3233841
ENSG00000227028	A_33_P3306063
ENSG00000227029	A_32_P96245
ENSG00000227034	A_33_P3246163
ENSG00000227036	A_19_P00316988
ENSG00000227036	A_19_P00318954
ENSG00000227036	A_19_P00319646
ENSG00000227036	A_19_P00319878
ENSG00000227036	A_19_P00320692
ENSG00000227036	A_19_P00321288
ENSG00000227036	A_19_P00321388
ENSG00000227036	A_19_P00321995
ENSG00000227036	A_33_P3741022
ENSG00000227039	A_24_P623989
ENSG00000227040	A_24_P263524
ENSG00000227045	A_14_P122874
ENSG00000227050	A_33_P3270628
ENSG00000227051	A_14_P137047
ENSG00000227051	A_19_P00321588
ENSG00000227051	A_19_P00332220
ENSG00000227051	A_19_P00801971
ENSG00000227051	A_19_P00802594
ENSG00000227051	A_19_P00807437
ENSG00000227051	A_23_P151529
ENSG00000227051	A_24_P555619
ENSG00000227051	A_24_P920447
ENSG00000227057	A_24_P389038
ENSG00000227058	A_33_P3310401
ENSG00000227059	A_24_P922849
ENSG00000227063	A_23_P128067
ENSG00000227067	A_32_P743184
ENSG00000227073	A_24_P418780
ENSG00000227076	A_24_P751247
ENSG00000227077	A_33_P3221680
ENSG00000227080	A_33_P3238777
ENSG00000227080	A_33_P3248900
ENSG00000227081	A_23_P74629
ENSG00000227081	A_24_P148235
ENSG00000227087	A_24_P229658
ENSG00000227089	A_32_P30730
ENSG00000227091	A_33_P3224206
ENSG00000227097	A_23_P142475
ENSG00000227105	A_24_P568645
ENSG00000227105	A_24_P726495
ENSG00000227110	A_19_P00808088
ENSG00000227110	A_33_P3650491
ENSG00000227115	A_19_P00318380
ENSG00000227115	A_19_P00319800
ENSG00000227115	A_19_P00321726
ENSG00000227115	A_33_P3375819
ENSG00000227117	A_33_P3334436
ENSG00000227121	A_32_P214513
ENSG00000227123	A_24_P929867
ENSG00000227124	A_23_P212649
ENSG00000227124	A_23_P6980
ENSG00000227124	A_33_P3408117
ENSG00000227128	A_32_P172882
ENSG00000227136	A_24_P633825
ENSG00000227136	A_32_P50144
ENSG00000227140	A_24_P272917
ENSG00000227140	A_33_P3283262
ENSG00000227144	A_23_P42288
ENSG00000227147	A_23_P214554
ENSG00000227148	A_33_P3280508
ENSG00000227148	A_33_P3395753
ENSG00000227150	A_19_P00318029
ENSG00000227151	A_33_P3365087
ENSG00000227152	A_33_P3327076
ENSG00000227159	A_23_P154294
ENSG00000227165	A_24_P484791
ENSG00000227165	A_33_P3843415
ENSG00000227176	A_33_P3231242
ENSG00000227189	A_33_P3217764
ENSG00000227191	A_33_P3225625
ENSG00000227191	A_33_P3276904
ENSG00000227191	A_33_P3378659
ENSG00000227191	A_33_P3422595
ENSG00000227193	A_33_P3370521
ENSG00000227193	A_33_P3413795
ENSG00000227195	A_32_P16053
ENSG00000227198	A_23_P42265
ENSG00000227199	A_32_P181297
ENSG00000227201	A_33_P3334436
ENSG00000227203	A_24_P409650
ENSG00000227205	A_33_P3367106
ENSG00000227207	A_24_P213783
ENSG00000227212	A_23_P350059
ENSG00000227212	A_33_P3367106
ENSG00000227218	A_14_P112887
ENSG00000227220	A_33_P3253401
ENSG00000227232	A_24_P41291
ENSG00000227232	A_33_P3365932
ENSG00000227233	A_33_P3254900
ENSG00000227233	A_33_P3260509
ENSG00000227233	A_33_P3413344
ENSG00000227234	A_24_P305784
ENSG00000227234	A_33_P3233608
ENSG00000227241	A_14_P125647
ENSG00000227242	A_33_P3424694
ENSG00000227245	A_14_P134648
ENSG00000227252	A_33_P3662000
ENSG00000227255	A_33_P3297321
ENSG00000227258	A_19_P00319971
ENSG00000227258	A_19_P00810421
ENSG00000227258	A_19_P00810806
ENSG00000227258	A_32_P151747
ENSG00000227262	A_33_P3239654
ENSG00000227264	A_33_P3816042
ENSG00000227264	A_33_P3864411
ENSG00000227265	A_33_P3283848
ENSG00000227268	A_33_P3267410
ENSG00000227274	A_24_P222420
ENSG00000227277	A_23_P320200
ENSG00000227284	A_33_P3274422
ENSG00000227289	A_32_P731227
ENSG00000227292	A_19_P00321122
ENSG00000227298	A_33_P3224020
ENSG00000227300	A_32_P168973
ENSG00000227300	A_32_P62963
ENSG00000227302	A_23_P33881
ENSG00000227304	A_24_P357760
ENSG00000227306	A_32_P205431
ENSG00000227308	A_24_P162140
ENSG00000227311	A_23_P2725
ENSG00000227311	A_24_P41160
ENSG00000227311	A_32_P234738
ENSG00000227321	A_14_P112243
ENSG00000227337	A_24_P67699
ENSG00000227339	A_24_P161345
ENSG00000227342	A_24_P212624
ENSG00000227342	A_33_P3492042
ENSG00000227344	A_24_P644742
ENSG00000227345	A_33_P3314212
ENSG00000227347	A_24_P389517
ENSG00000227354	A_19_P00803606
ENSG00000227354	A_32_P125803
ENSG00000227357	A_24_P370472
ENSG00000227367	A_32_P127779
ENSG00000227372	A_32_P73775
ENSG00000227372	A_33_P3317948
ENSG00000227376	A_33_P3336038
ENSG00000227379	A_23_P258340
ENSG00000227382	A_32_P110751
ENSG00000227392	A_33_P3244574
ENSG00000227398	A_19_P00318361
ENSG00000227398	A_32_P70361
ENSG00000227398	A_33_P3649236
ENSG00000227399	A_14_P126356
ENSG00000227403	A_19_P00320434
ENSG00000227403	A_24_P795230
ENSG00000227404	A_24_P843309
ENSG00000227407	A_33_P3290149
ENSG00000227417	A_24_P186862
ENSG00000227417	A_32_P82424
ENSG00000227418	A_33_P3380361
ENSG00000227426	A_33_P3253139
ENSG00000227431	A_32_P20997
ENSG00000227437	A_23_P63953
ENSG00000227437	A_33_P3353259
ENSG00000227439	A_33_P3279539
ENSG00000227442	A_23_P31006
ENSG00000227442	A_24_P370472
ENSG00000227447	A_23_P72487
ENSG00000227449	A_23_P369447
ENSG00000227449	A_32_P11372
ENSG00000227449	A_32_P196021
ENSG00000227449	A_33_P3257027
ENSG00000227449	A_33_P3346327
ENSG00000227456	A_14_P109422
ENSG00000227456	A_19_P00810529
ENSG00000227456	A_24_P924296
ENSG00000227456	A_32_P737256
ENSG00000227456	A_33_P3566443
ENSG00000227458	A_23_P402778
ENSG00000227462	A_32_P15169
ENSG00000227466	A_33_P3417308
ENSG00000227468	A_24_P109921
ENSG00000227468	A_33_P3340852
ENSG00000227470	A_32_P234391
ENSG00000227471	A_33_P3380992
ENSG00000227477	A_24_P699796
ENSG00000227480	A_32_P885640
ENSG00000227480	A_33_P3608195
ENSG00000227486	A_19_P00808679
ENSG00000227488	A_24_P228796
ENSG00000227500	A_14_P128362
ENSG00000227500	A_14_P128987
ENSG00000227500	A_24_P333341
ENSG00000227500	A_24_P79153
ENSG00000227500	A_24_P82848
ENSG00000227500	A_33_P3268793
ENSG00000227502	A_33_P3867584
ENSG00000227507	A_23_P93348
ENSG00000227507	A_33_P3248265
ENSG00000227508	A_33_P3803667
ENSG00000227514	A_24_P204165
ENSG00000227515	A_24_P281395
ENSG00000227517	A_33_P3847539
ENSG00000227521	A_33_P3376925
ENSG00000227525	A_32_P128781
ENSG00000227533	A_19_P00811533
ENSG00000227533	A_33_P3694746
ENSG00000227538	A_24_P409816
ENSG00000227540	A_24_P810084
ENSG00000227543	A_14_P114730
ENSG00000227543	A_24_P700052
ENSG00000227544	A_32_P81514
ENSG00000227545	A_33_P3261914
ENSG00000227549	A_19_P00320785
ENSG00000227551	A_24_P272917
ENSG00000227551	A_33_P3283262
ENSG00000227555	A_33_P3738498
ENSG00000227563	A_32_P136450
ENSG00000227564	A_33_P3400278
ENSG00000227565	A_23_P145301
ENSG00000227567	A_24_P89426
ENSG00000227568	A_33_P3213089
ENSG00000227579	A_33_P3270237
ENSG00000227581	A_33_P3378412
ENSG00000227582	A_24_P24471
ENSG00000227582	A_33_P3340560
ENSG00000227586	A_24_P638294
ENSG00000227589	A_24_P932220
ENSG00000227590	A_24_P186986
ENSG00000227598	A_19_P00804570
ENSG00000227603	A_32_P138103
ENSG00000227604	A_33_P3370692
ENSG00000227615	A_23_P82128
ENSG00000227620	A_24_P571864
ENSG00000227620	A_24_P586523
ENSG00000227620	A_32_P158355
ENSG00000227624	A_33_P3320152
ENSG00000227627	A_32_P115707
ENSG00000227627	A_33_P3372667
ENSG00000227630	A_19_P00316324
ENSG00000227630	A_19_P00331765
ENSG00000227632	A_33_P3359856
ENSG00000227638	A_32_P8015
ENSG00000227640	A_33_P3286694
ENSG00000227644	A_24_P504621
ENSG00000227647	A_23_P251021
ENSG00000227653	A_24_P387609
ENSG00000227653	A_32_P25253
ENSG00000227660	A_24_P248098
ENSG00000227660	A_33_P3335975
ENSG00000227671	A_19_P00316726
ENSG00000227671	A_19_P00802265
ENSG00000227671	A_23_P158997
ENSG00000227674	A_33_P3719214
ENSG00000227678	A_23_P93524
ENSG00000227678	A_33_P3385686
ENSG00000227679	A_33_P3269233
ENSG00000227689	A_32_P90551
ENSG00000227694	A_23_P29747
ENSG00000227694	A_33_P3764744
ENSG00000227695	A_33_P3300237
ENSG00000227700	A_33_P3350247
ENSG00000227702	A_33_P3219835
ENSG00000227706	A_24_P248007
ENSG00000227706	A_33_P3278659
ENSG00000227713	A_33_P3376065
ENSG00000227715	A_23_P408353
ENSG00000227715	A_24_P376483
ENSG00000227717	A_24_P50972
ENSG00000227717	A_33_P3220025
ENSG00000227717	A_33_P3249066
ENSG00000227717	A_33_P3332474
ENSG00000227720	A_24_P363315
ENSG00000227725	A_23_P117759
ENSG00000227729	A_33_P3403142
ENSG00000227733	A_33_P3224338
ENSG00000227733	A_33_P3242114
ENSG00000227733	A_33_P3337959
ENSG00000227738	A_19_P00805273
ENSG00000227741	A_33_P3284858
ENSG00000227744	A_33_P3354635
ENSG00000227746	A_23_P42282
ENSG00000227747	A_14_P101188
ENSG00000227747	A_24_P84045
ENSG00000227747	A_33_P3381429
ENSG00000227748	A_19_P00321721
ENSG00000227753	A_19_P00807840
ENSG00000227755	A_32_P183598
ENSG00000227757	A_33_P3279311
ENSG00000227761	A_23_P111141
ENSG00000227762	A_24_P597190
ENSG00000227762	A_32_P39003
ENSG00000227765	A_24_P75230
ENSG00000227770	A_33_P3391803
ENSG00000227775	A_33_P3399218
ENSG00000227784	A_33_P3327208
ENSG00000227784	A_33_P3404360
ENSG00000227791	A_33_P3297277
ENSG00000227799	A_23_P91130
ENSG00000227802	A_23_P317450
ENSG00000227802	A_32_P2362
ENSG00000227809	A_14_P129495
ENSG00000227814	A_33_P3348509
ENSG00000227818	A_24_P920662
ENSG00000227825	A_33_P3254380
ENSG00000227826	A_24_P370472
ENSG00000227827	A_24_P477127
