Ensembl ID	RFAM_trans_name ID
ENSG00000277572	pRNA.1-210
ENSG00000277577	Xist_exon4.1-201
ENSG00000277578	Metazoa_SRP.1-436
ENSG00000277580	U6.1-288
ENSG00000277582	Metazoa_SRP.1-437
ENSG00000277583	ST7-AS1_2.1-201
ENSG00000277584	5S_rRNA.1-237
ENSG00000277591	Metazoa_SRP.1-438
ENSG00000277592	Metazoa_SRP.1-439
ENSG00000277599	NEAT1_3.1-201
ENSG00000277604	Y_RNA.1-1015
ENSG00000277605	Metazoa_SRP.1-440
ENSG00000277613	U6.1-289
ENSG00000277617	Metazoa_SRP.1-441
ENSG00000277625	Y_RNA.1-1016
ENSG00000277628	Metazoa_SRP.1-442
ENSG00000277634	Y_RNA.1-1017
ENSG00000277635	Metazoa_SRP.1-443
ENSG00000277637	Metazoa_SRP.1-444
ENSG00000277642	U6.1-290
ENSG00000277653	CDKN2B-AS.1-201
ENSG00000277660	U6.1-291
ENSG00000277668	Metazoa_SRP.1-445
ENSG00000277671	pRNA.1-211
ENSG00000277677	Metazoa_SRP.1-446
ENSG00000277678	U1.1-245
ENSG00000277689	DLEU2_2.1-202
ENSG00000277694	HOTAIRM1_5.1-201
ENSG00000277712	5S_rRNA.1-238
ENSG00000277717	U6.1-292
ENSG00000277721	Metazoa_SRP.1-447
ENSG00000277732	ZFAT-AS1_2.1-201
ENSG00000277740	Metazoa_SRP.1-448
ENSG00000277752	DLEU2_5.1-201
ENSG00000277754	U3.1-256
ENSG00000277762	Metazoa_SRP.1-449
ENSG00000277764	Vax2os1_3.1-201
ENSG00000277771	Metazoa_SRP.1-450
ENSG00000277774	Metazoa_SRP.1-451
ENSG00000277777	Y_RNA.1-1018
ENSG00000277794	Metazoa_SRP.1-452
ENSG00000277809	Six3os1_4.1-201
ENSG00000277813	ACEA_U3.1-206
ENSG00000277818	Y_RNA.1-1019
ENSG00000277826	uc_338.1-225
ENSG00000277828	NAMA_1.1-201
ENSG00000277830	ZNFX1-AS1_1.1-201
ENSG00000277845	7SK.1-221
ENSG00000277859	SMAD5-AS1_1.1-201
ENSG00000277864	SCARNA15.1-204
ENSG00000277890	U6.1-293
ENSG00000277891	U6.1-294
ENSG00000277900	Metazoa_SRP.1-453
ENSG00000277908	U1.1-246
ENSG00000277913	DLEU2_1.1-202
ENSG00000277916	uc_338.1-226
ENSG00000277918	U1.1-247
ENSG00000277922	FTX_5.1-201
ENSG00000277925	Telomerase-vert.1-201
ENSG00000277927	U6.1-295
ENSG00000277941	MIAT_exon5_1.1-201
ENSG00000277946	Metazoa_SRP.1-454
ENSG00000277948	uc_338.1-227
ENSG00000277950	Metazoa_SRP.1-455
ENSG00000277958	Metazoa_SRP.1-456
ENSG00000277965	Metazoa_SRP.1-457
ENSG00000277966	HOXA11-AS1_4.1-201
ENSG00000277967	ZNFX1-AS1_3.1-201
ENSG00000277968	SPRY4-IT1_1.1-201
ENSG00000277980	Y_RNA.1-1020
ENSG00000277986	U4.1-208
ENSG00000277994	HOTAIR_3.1-201
ENSG00000277995	SNORA18.1-209
ENSG00000278003	Metazoa_SRP.1-458
ENSG00000278004	Pinc.1-201
ENSG00000278007	Metazoa_SRP.1-459
ENSG00000278010	SNORA70.1-229
ENSG00000278020	HOXA11-AS1_6.1-201
ENSG00000278026	SOX2OT_exon4.1-201
ENSG00000278028	Y_RNA.1-1021
ENSG00000278036	U6.1-296
ENSG00000278039	Xist_exon1.1-201
ENSG00000278040	uc_338.1-228
ENSG00000278045	WT1-AS_3.1-201
ENSG00000278049	ZNRD1-AS1_1.1-205
ENSG00000278050	NEAT1_2.1-201
ENSG00000278063	U6.1-297
ENSG00000278099	U1.1-248
ENSG00000278100	Metazoa_SRP.1-460
ENSG00000278101	U6.1-298
ENSG00000278104	ZNRD1-AS1_1.1-206
ENSG00000278109	Metazoa_SRP.1-461
ENSG00000278113	uc_338.1-229
ENSG00000278115	Metazoa_SRP.1-462
ENSG00000278118	Metazoa_SRP.1-463
ENSG00000278124	Metazoa_SRP.1-464
ENSG00000278135	U2.1-210
ENSG00000278140	U6.1-299
ENSG00000278144	NEAT1_1.1-201
ENSG00000278151	FAM13A-AS1_1.1-201
ENSG00000278172	Metazoa_SRP.1-465
ENSG00000278188	U6.1-300
ENSG00000278190	U6.1-301
ENSG00000278217	MALAT1.1-201
ENSG00000278218	uc_338.1-230
ENSG00000278222	Metazoa_SRP.1-466
ENSG00000278226	Metazoa_SRP.1-467
ENSG00000278230	U6.1-302
ENSG00000278234	U2.1-211
ENSG00000278235	5S_rRNA.1-239
ENSG00000278236	uc_338.1-231
ENSG00000278237	NCRUPAR_2.1-201
ENSG00000278242	Metazoa_SRP.1-468
ENSG00000278249	SCARNA2.1-201
ENSG00000278250	Metazoa_SRP.1-469
ENSG00000278287	DLEU2_5.1-202
ENSG00000278294	5_8S_rRNA.1-203
ENSG00000278296	U6.1-303
ENSG00000278320	Y_RNA.1-1022
ENSG00000278324	PVT1_3.1-201
ENSG00000278331	U6.1-304
ENSG00000278333	uc_338.1-232
ENSG00000278334	HOXA11-AS1_2.1-201
ENSG00000278347	ZNRD1-AS1_1.1-207
ENSG00000278348	Metazoa_SRP.1-470
ENSG00000278357	Metazoa_SRP.1-471
ENSG00000278374	U4.1-209
ENSG00000278379	U6.1-305
ENSG00000278391	pRNA.1-212
ENSG00000278397	ZNRD1-AS1_2.1-209
ENSG00000278404	MIAT_exon1.1-201
ENSG00000278406	PCGEM1.1-201
ENSG00000278410	Nkx2-2as.1-201
ENSG00000278411	U6.1-306
ENSG00000278413	uc_338.1-233
ENSG00000278421	FTX_1.1-201
ENSG00000278422	Metazoa_SRP.1-472
ENSG00000278454	ZFAT-AS1_3.1-201
ENSG00000278457	5S_rRNA.1-240
ENSG00000278459	Metazoa_SRP.1-473
ENSG00000278469	Metazoa_SRP.1-474
ENSG00000278470	Y_RNA.1-1023
ENSG00000278482	ST7-OT3_3.1-201
ENSG00000278497	Metazoa_SRP.1-475
ENSG00000278498	uc_338.1-234
ENSG00000278511	ZNRD1-AS1_1.1-208
ENSG00000278515	U6.1-307
ENSG00000278523	Y_RNA.1-1024
ENSG00000278525	Metazoa_SRP.1-476
ENSG00000278526	ST7-OT3_2.1-201
ENSG00000278527	SNORD22.1-201
ENSG00000278551	U6.1-308
ENSG00000278553	Metazoa_SRP.1-477
ENSG00000278554	Metazoa_SRP.1-478
ENSG00000278569	Metazoa_SRP.1-479
ENSG00000278587	uc_338.1-235
ENSG00000278590	Metazoa_SRP.1-480
ENSG00000278592	HOXA11-AS1_5.1-201
ENSG00000278604	Metazoa_SRP.1-481
ENSG00000278625	U6.1-309
ENSG00000278636	Metazoa_SRP.1-482
ENSG00000278640	Metazoa_SRP.1-483
ENSG00000278643	uc_338.1-236
ENSG00000278696	Metazoa_SRP.1-484
ENSG00000278700	Metazoa_SRP.1-485
ENSG00000278701	Metazoa_SRP.1-486
ENSG00000278702	Metazoa_SRP.1-487
ENSG00000278708	HOTTIP_2.1-201
ENSG00000278724	Metazoa_SRP.1-488
ENSG00000278732	Metazoa_SRP.1-489
ENSG00000278746	Metazoa_SRP.1-490
ENSG00000278747	U6.1-310
ENSG00000278752	KCNQ1DN.1-203
ENSG00000278757	U6.1-311
ENSG00000278764	Metazoa_SRP.1-491
ENSG00000278770	Metazoa_SRP.1-492
ENSG00000278771	Metazoa_SRP.1-493
ENSG00000278773	ZNRD1-AS1_3.1-208
ENSG00000278774	U2.1-212
ENSG00000278775	pRNA.1-213
ENSG00000278778	HTT-AS1_1.1-201
ENSG00000278779	5S_rRNA.1-241
ENSG00000278781	Metazoa_SRP.1-494
ENSG00000278785	Metazoa_SRP.1-495
ENSG00000278793	U6.1-312
ENSG00000278794	Metazoa_SRP.1-496
ENSG00000278802	RMST_8.1-201
ENSG00000278815	Vault.1-204
ENSG00000278818	Metazoa_SRP.1-497
ENSG00000278822	WT1-AS_1.1-201
ENSG00000278825	Metazoa_SRP.1-498
ENSG00000278838	Metazoa_SRP.1-499
ENSG00000278852	NPPA-AS1_2.1-201
ENSG00000278853	U6.1-313
ENSG00000279224	5S_rRNA.1-242
ENSG00000279351	5_8S_rRNA.1-204
ENSG00000279574	5_8S_rRNA.1-205
ENSG00000279740	5_8S_rRNA.1-206
ENSG00000280289	Y_RNA.1-1025
ENSG00000280324	Clostridiales-1.1-203
