Ensembl ID	Uniprot-SPTREMBL ID
ENSG00000177311	D6R9I1
ENSG00000177311	D6R9J6
ENSG00000177311	D6R9U6
ENSG00000177311	D6RAC4
ENSG00000177311	D6RBC4
ENSG00000177311	D6RC86
ENSG00000177311	D6RE69
ENSG00000177311	D6RGK1
ENSG00000177311	D6RHD1
ENSG00000177311	D6RJE1
ENSG00000177311	J3KPK6
ENSG00000177311	Q8NAP3
ENSG00000177311	Q9H6F0
ENSG00000177324	Q8NDZ0
ENSG00000177335	Q8N9H6
ENSG00000177352	Q8IV32
ENSG00000177354	Q711Q0
ENSG00000177363	Q8ND94
ENSG00000177370	Q9Y584
ENSG00000177374	I3L388
ENSG00000177374	K7ENQ1
ENSG00000177374	O95459
ENSG00000177374	Q14526
ENSG00000177374	V9GYA4
ENSG00000177380	O75145
ENSG00000177380	R4GN36
ENSG00000177380	R4GNF1
ENSG00000177383	Q9HAY2
ENSG00000177398	Q5DID0
ENSG00000177398	Q6L9N3
ENSG00000177398	Q6L9N4
ENSG00000177398	Q6L9N5
ENSG00000177398	Q6L9N7
ENSG00000177398	Q6L9N8
ENSG00000177398	Q6L9N9
ENSG00000177409	B4E3M1
ENSG00000177409	Q8IVG5
ENSG00000177414	Q5VVX9
ENSG00000177414	V9GZ31
ENSG00000177425	F8W1M8
ENSG00000177425	H0YHP5
ENSG00000177425	Q96IZ0
ENSG00000177426	F8VUY0
ENSG00000177426	F8VVS9
ENSG00000177426	F8VW34
ENSG00000177426	F8VWK5
ENSG00000177426	F8VX54
ENSG00000177426	F8VXG3
ENSG00000177426	F8VYL4
ENSG00000177426	F8VZH2
ENSG00000177426	F8W1J9
ENSG00000177426	J3KS32
ENSG00000177426	Q15583
ENSG00000177427	A8MT25
ENSG00000177427	J3KTJ4
ENSG00000177427	J3QR30
ENSG00000177427	K7EKV6
ENSG00000177427	Q96C03
ENSG00000177432	Q96NT1
ENSG00000177453	A0A024R049
ENSG00000177453	Q8IY84
ENSG00000177455	P15391
ENSG00000177455	Q71UW0
ENSG00000177459	Q6P6B1
ENSG00000177462	A6NH00
ENSG00000177463	C9J2Y1
ENSG00000177463	C9JKS0
ENSG00000177463	C9JMI6
ENSG00000177463	F2YGU2
ENSG00000177463	H7C3L1
ENSG00000177463	H7C3R1
ENSG00000177463	P49116
ENSG00000177464	P46093
ENSG00000177465	Q8N9L9
ENSG00000177468	Q7RTU3
ENSG00000177469	Q6NZI2
ENSG00000177476	Q8NGZ4
ENSG00000177479	C9JAU2
ENSG00000177479	C9JBC5
ENSG00000177479	C9JCL4
ENSG00000177479	C9JZ71
ENSG00000177479	F8WCS4
ENSG00000177479	O95376
ENSG00000177479	Q6IBL8
ENSG00000177483	Q6ZP01
ENSG00000177485	Q86T24
ENSG00000177489	Q8NGZ5
ENSG00000177494	Q9BTP6
ENSG00000177504	Q9H322
ENSG00000177508	J3QR11
ENSG00000177508	P78415
ENSG00000177511	O43173
ENSG00000177511	Q59GW3
ENSG00000177519	Q9NS64
ENSG00000177535	Q5JQS5
ENSG00000177542	E9PI74
ENSG00000177542	E9PJH7
ENSG00000177542	E9PJY0
ENSG00000177542	E9PQ36
ENSG00000177542	E9PS95
ENSG00000177542	K4DIA2
ENSG00000177542	K4DIA8
ENSG00000177542	K4DIB0
ENSG00000177542	K4DIB1
ENSG00000177542	K4DIB2
ENSG00000177542	K4DIB3
ENSG00000177542	K4DIB4
ENSG00000177542	K4DIB6
ENSG00000177542	K4DIB8
ENSG00000177542	Q9H936
ENSG00000177548	B4DHR0
ENSG00000177548	H3BMR7
ENSG00000177548	H3BNR2
ENSG00000177548	H3BNR8
ENSG00000177548	H3BT64
ENSG00000177548	H3BU67
ENSG00000177548	Q9H5N1
ENSG00000177551	A0A024R0I7
ENSG00000177551	A6PVY9
ENSG00000177551	Q02577
ENSG00000177556	E5RGN3
ENSG00000177556	E5RIM7
ENSG00000177556	O00244
ENSG00000177558	Q17R55
ENSG00000177565	C9IYU9
ENSG00000177565	C9J3H2
ENSG00000177565	C9J7E1
ENSG00000177565	C9J903
ENSG00000177565	C9JBN1
ENSG00000177565	C9JCK0
ENSG00000177565	C9JCW4
ENSG00000177565	C9JEC9
ENSG00000177565	C9JLJ1
ENSG00000177565	C9JTW8
ENSG00000177565	C9JY82
ENSG00000177565	Q9BZK7
ENSG00000177570	B8ZZB7
ENSG00000177570	E9PLP5
ENSG00000177570	F8VYB8
ENSG00000177570	H0YEJ0
ENSG00000177570	Q8N8I0
ENSG00000177575	C9JHR8
ENSG00000177575	F5GZZ9
ENSG00000177575	H0YGZ7
ENSG00000177575	Q86VB7
ENSG00000177576	Q8TCD1
ENSG00000177595	E9PPT6
ENSG00000177595	Q9HB75
ENSG00000177599	C9IYV0
ENSG00000177599	Q8N8L2
ENSG00000177600	A0A024RCA7
ENSG00000177600	P05387
ENSG00000177602	Q8TF76
ENSG00000177606	P05412
ENSG00000177613	Q9H0L4
ENSG00000177614	Q8N414
ENSG00000177627	A0A024R0Z1
ENSG00000177627	C9IYT5
ENSG00000177627	H0YIT5
ENSG00000177627	Q6X4T0
ENSG00000177628	P04062
ENSG00000177628	Q9UQU9
ENSG00000177646	D6R9Z3
ENSG00000177646	D6RCD8
ENSG00000177646	D6RDK9
ENSG00000177646	D6RGK6
ENSG00000177646	D6RJA8
ENSG00000177646	H0Y8Z9
ENSG00000177646	Q9BUX5
ENSG00000177646	Q9H845
ENSG00000177646	Q9H9W4
ENSG00000177646	Q9UNZ4
ENSG00000177663	F1JZ08
ENSG00000177663	Q96F46
ENSG00000177666	Q96AD5
ENSG00000177669	Q96T53
ENSG00000177673	Q53QW1
ENSG00000177674	D6RB40
ENSG00000177674	D6RBK6
ENSG00000177674	Q6RW13
ENSG00000177674	X6R9H3
ENSG00000177675	F5H7R7
ENSG00000177675	H0YFR4
ENSG00000177675	Q9NR16
ENSG00000177683	C9JIH7
ENSG00000177683	Q7Z6K1
ENSG00000177684	Q30KQ6
ENSG00000177685	E9PHZ8
ENSG00000177685	E9PK04
ENSG00000177685	E9PPF3
ENSG00000177685	E9PRE5
ENSG00000177685	Q8N4Y2
ENSG00000177688	Q6EEV6
ENSG00000177689	Q96LZ2
ENSG00000177692	Q9NX36
ENSG00000177693	Q96R69
ENSG00000177694	C9JQ86
ENSG00000177694	Q58DX5
ENSG00000177694	Q6H9J7
ENSG00000177697	A0A024RCB3
ENSG00000177697	E9PJC8
ENSG00000177697	E9PJE8
ENSG00000177697	E9PK37
ENSG00000177697	E9PLZ6
ENSG00000177697	E9PMR4
ENSG00000177697	E9PP93
ENSG00000177697	E9PRJ3
ENSG00000177697	E9PSA1
ENSG00000177697	K4DIB7
ENSG00000177697	P48509
ENSG00000177700	P62875
ENSG00000177706	Q8IXL6
ENSG00000177707	C9J795
ENSG00000177707	C9JMW3
ENSG00000177707	H7C5G5
ENSG00000177707	Q9NQS3
ENSG00000177710	Q96KT7
ENSG00000177721	Q3ZCQ2
ENSG00000177728	A0A024R8S6
ENSG00000177728	C9JL75
ENSG00000177728	J3KRN3
ENSG00000177728	J3KRU7
ENSG00000177728	J3KS76
ENSG00000177728	J3KT63
ENSG00000177728	J3QLM7
ENSG00000177728	J3QQW3
ENSG00000177728	J3QRT3
ENSG00000177728	J3QRY7
ENSG00000177728	J3QS17
ENSG00000177728	J3QSG7
ENSG00000177728	Q12767
ENSG00000177731	J3KS39
ENSG00000177731	J3KS54
ENSG00000177731	J3KT47
ENSG00000177731	J3QLR6
ENSG00000177731	J3QQQ2
ENSG00000177731	J3QQU5
ENSG00000177731	K7EP27
ENSG00000177731	K7EP37
ENSG00000177731	K7EQZ7
ENSG00000177731	Q13045
ENSG00000177732	O15370
ENSG00000177733	Q13151
ENSG00000177752	J3KR00
ENSG00000177752	Q8N8F6
ENSG00000177752	V9GZ30
ENSG00000177791	Q9NP98
ENSG00000177800	Q5T7P6
ENSG00000177807	P78508
ENSG00000177807	Q9BXC5
ENSG00000177830	E9PI70
ENSG00000177830	E9PIP0
ENSG00000177830	E9PJ91
ENSG00000177830	E9PJL0
ENSG00000177830	E9PKF1
ENSG00000177830	E9PPA0
ENSG00000177830	E9PPH0
ENSG00000177830	E9PRL3
ENSG00000177830	H0YDL6
ENSG00000177830	J3KNL3
ENSG00000177830	Q9BWS9
ENSG00000177842	A0A024R2M2
ENSG00000177842	C9J967
ENSG00000177842	F8WC31
ENSG00000177842	Q6ZNG0
ENSG00000177853	Q6AHZ1
ENSG00000177854	C9JIP7
ENSG00000177854	C9JV55
ENSG00000177854	Q14656
ENSG00000177868	Q8N300
ENSG00000177873	B7Z9B3
ENSG00000177873	C9JRN5
ENSG00000177873	E5RJF3
ENSG00000177873	E9PCD9
ENSG00000177873	Q17RW3
ENSG00000177873	Q8N2I2
ENSG00000177875	Q52MB2
ENSG00000177879	F5H459
ENSG00000177879	Q92572
ENSG00000177885	B0LPF3
ENSG00000177885	J3KT38
ENSG00000177885	J3QRL5
ENSG00000177885	P62993
ENSG00000177888	Q5SVQ8
ENSG00000177888	Q8N9U5
ENSG00000177889	F8VQQ8
ENSG00000177889	F8VSD4
ENSG00000177889	F8VV71
ENSG00000177889	F8VZ29
ENSG00000177889	P61088
ENSG00000177889	V9HW41
ENSG00000177917	H7C192
ENSG00000177917	Q8N6S5
ENSG00000177932	Q86Y25
ENSG00000177932	Q9NT78
ENSG00000177938	Q96KX2
ENSG00000177943	Q6UXC1
ENSG00000177946	B2RD01
ENSG00000177947	C3U2T1
ENSG00000177947	Q96PU9
ENSG00000177951	B8ZZS0
ENSG00000177951	E9PHY4
ENSG00000177951	E9PQJ6
ENSG00000177951	H7BXT7
ENSG00000177951	Q9NYM9
ENSG00000177954	C9J1C5
ENSG00000177954	P42677
ENSG00000177954	Q5T4L4
ENSG00000177963	E9PI04
ENSG00000177963	E9PLE5
ENSG00000177963	E9PMP0
ENSG00000177963	E9PSI0
ENSG00000177963	Q9NPQ8
ENSG00000177971	Q96Q46
ENSG00000177971	Q9NV31
ENSG00000177981	F5GYF0
ENSG00000177981	F5GZZ3
ENSG00000177981	F5H023
ENSG00000177981	F5H243
ENSG00000177981	F5H5S9
ENSG00000177981	F5H6A7
ENSG00000177981	F5H772
ENSG00000177981	F5H7B4
ENSG00000177981	F8VS92
ENSG00000177981	Q9H765
ENSG00000177984	Q6UWW0
ENSG00000177989	A8MYP8
ENSG00000177989	B5MC17
ENSG00000177989	B5MCN9
ENSG00000177989	B5MD02
ENSG00000177989	C9JUR5
ENSG00000177990	B4E191
ENSG00000177990	F5H0W1
ENSG00000177990	F5H1L7
ENSG00000177990	F5H4G6
ENSG00000177990	F5H5T7
ENSG00000177990	Q6NUT2
ENSG00000177992	Q6ZUB1
ENSG00000177994	B5MBY8
ENSG00000177994	B7ZM11
ENSG00000177994	B7ZM12
ENSG00000177994	C9J598
ENSG00000177994	E7ENW1
ENSG00000177994	F8WD05
ENSG00000177994	Q8N5S3
ENSG00000178015	G4XH61
ENSG00000178015	Q05C22
ENSG00000178015	Q8NGU9
ENSG00000178021	Q8N831
ENSG00000178026	F8WCG9
ENSG00000178026	F8WCZ7
ENSG00000178026	Q2VPJ9
ENSG00000178028	B4DQG8
ENSG00000178028	Q5TG36
ENSG00000178028	Q5TG37
ENSG00000178028	Q5TG38
ENSG00000178028	Q5TG39
ENSG00000178028	Q5TG40
ENSG00000178028	Q9NPF5
ENSG00000178031	A2A343
ENSG00000178031	A6NIB9
ENSG00000178031	F8WEP3
ENSG00000178031	H7BYE3
ENSG00000178031	Q8N6G6
ENSG00000178033	Q8N5C1
ENSG00000178035	E7ETK5
ENSG00000178035	P12268
ENSG00000178035	Q6RUP8
ENSG00000178035	Q6RUP9
ENSG00000178038	A0A024R2U1
ENSG00000178038	G3V0I7
ENSG00000178038	G5E9N5
ENSG00000178038	Q60I27
ENSG00000178053	C9J3M3
ENSG00000178053	C9JNE5
ENSG00000178053	C9K0D3
ENSG00000178053	C9K0D4
ENSG00000178053	F8VXT4
ENSG00000178053	F8WEY0
ENSG00000178053	P58340
ENSG00000178055	C9JX34
ENSG00000178055	Q7Z5A4
ENSG00000178057	A4FU71
ENSG00000178057	Q9BU61
ENSG00000178074	Q8N8R5
ENSG00000178075	B4DF12
ENSG00000178075	C9J7B8
ENSG00000178075	C9K0V2
ENSG00000178075	E9PHT3
ENSG00000178075	F8WCA8
ENSG00000178075	Q8IYS0
ENSG00000178078	M0QZ60
ENSG00000178078	M0R2W4
ENSG00000178078	Q9UGK3
ENSG00000178084	Q8WXA8
ENSG00000178093	A0A024R7Q5
ENSG00000178093	Q9BXA6
ENSG00000178093	R4GMZ2
ENSG00000178096	Q9Y3E2
ENSG00000178104	E9PI71
ENSG00000178104	E9PIN2
ENSG00000178104	E9PJ85
ENSG00000178104	E9PJA9
ENSG00000178104	E9PJK3
ENSG00000178104	E9PJU0
ENSG00000178104	E9PNE0
ENSG00000178104	E9PRJ6
ENSG00000178104	E9PS60
ENSG00000178104	I1VE15
ENSG00000178104	Q5VU43
ENSG00000178105	E9PIF2
ENSG00000178105	Q13206
ENSG00000178105	Q59EC7
ENSG00000178115	H3BV12
ENSG00000178125	G3V118
ENSG00000178125	Q7Z4L9
ENSG00000178127	E7EPT4
ENSG00000178127	J3KRB4
ENSG00000178127	J3QS34
ENSG00000178127	P19404
ENSG00000178149	C9JA38
ENSG00000178149	C9JJG6
ENSG00000178149	Q5D0E6
ENSG00000178150	M0QXN8
ENSG00000178150	M0R0H2
ENSG00000178150	M0R0V4
ENSG00000178150	Q8N4J1
ENSG00000178150	Q8NC26
ENSG00000178163	D6RDM9
ENSG00000178163	Q9C0D4
ENSG00000178171	C9J4B8
ENSG00000178171	C9JS07
ENSG00000178171	Q8N944
ENSG00000178172	D6RGX9
ENSG00000178172	Q6UWN8
ENSG00000178175	D6R9P7
ENSG00000178175	F8W732
ENSG00000178175	Q8N895
ENSG00000178177	C9JI46
ENSG00000178177	D6RA10
ENSG00000178177	Q8N3X6
ENSG00000178184	K7ELH1
ENSG00000178184	Q9BYG4
ENSG00000178187	Q8N9F8
ENSG00000178188	A0A024QZ92
ENSG00000178188	A0A024QZC2
ENSG00000178188	A0A024QZD2
ENSG00000178188	B4DLN5
ENSG00000178188	F5GXU7
ENSG00000178188	H3BMY3
ENSG00000178188	H3BPZ4
ENSG00000178188	H3BTK4
ENSG00000178188	H3BVF6
ENSG00000178188	Q9NRF2
ENSG00000178199	A2A288
ENSG00000178199	B7ZBA4
ENSG00000178201	Q9GZP7
ENSG00000178202	A0A024R3C4
ENSG00000178202	B2R8W4
ENSG00000178202	Q7Z4H8
ENSG00000178209	E9PIA2
ENSG00000178209	E9PKG0
ENSG00000178209	E9PMV1
ENSG00000178209	E9PQ28
ENSG00000178209	Q15149
ENSG00000178209	Q8WXV5
ENSG00000178209	Q96IE3
ENSG00000178217	Q5SQS7
ENSG00000178222	D6R9L2
ENSG00000178222	D6RA97
ENSG00000178222	Q495C1
ENSG00000178226	B4DNP1
ENSG00000178226	Q5K4E3
ENSG00000178229	Q08ER8
ENSG00000178233	Q8IW70
ENSG00000178234	B7Z3L9
ENSG00000178234	C9J111
ENSG00000178234	C9J8A7
ENSG00000178234	C9JMT8
ENSG00000178234	C9JPR8
ENSG00000178234	C9K0N9
ENSG00000178234	Q8NCW6
ENSG00000178235	Q96PX8
ENSG00000178243	Q8N4C0
ENSG00000178252	C9JFP6
ENSG00000178252	C9K020
ENSG00000178252	E5RFX3
ENSG00000178252	E9PBK6
ENSG00000178252	E9PDU5
ENSG00000178252	F8WE36
ENSG00000178252	Q6AZD6
ENSG00000178252	Q6PKC6
ENSG00000178252	Q8NDH0
ENSG00000178252	Q9NNW5
ENSG00000178252	V9GYU1
ENSG00000178252	V9GYZ2
ENSG00000178252	V9GZ48
ENSG00000178252	V9GZ65
ENSG00000178257	Q9NNZ6
ENSG00000178279	Q05952
ENSG00000178279	Q4VB56
ENSG00000178287	C9IZU7
ENSG00000178287	C9JP82
ENSG00000178287	J3KR45
ENSG00000178287	Q6PDA7
ENSG00000178295	E9PLG0
ENSG00000178295	E9PM30
ENSG00000178295	Q17RS7
ENSG00000178297	Q7Z410
ENSG00000178301	Q8NBQ7
ENSG00000178307	P17152
ENSG00000178338	E5RH89
ENSG00000178338	Q96LW1
ENSG00000178342	Q9UJ96
ENSG00000178343	A0PJX4
ENSG00000178358	Q8NGH3
ENSG00000178363	P27482
ENSG00000178372	Q9NZT1
ENSG00000178381	A8MYA3
ENSG00000178381	J3KQ25
ENSG00000178381	Q8N6M9
ENSG00000178385	C9J119
ENSG00000178385	Q6ZWE6
ENSG00000178386	K7EPW2
ENSG00000178386	K7EQ32
ENSG00000178386	K7ER65
ENSG00000178386	Q9UK11
ENSG00000178394	D6RA34
ENSG00000178394	P08908
ENSG00000178394	Q5ZGX3
ENSG00000178395	Q8N715
ENSG00000178397	E9PQC6
ENSG00000178397	E9PQY0
ENSG00000178397	Q7Z4H9
ENSG00000178401	A0A024R0Z2
ENSG00000178401	Q8N4W6
ENSG00000178403	Q9H2A3
ENSG00000178404	K7EL90
ENSG00000178404	Q96MC4
ENSG00000178409	Q5T5X7
ENSG00000178425	Q5QPD0
ENSG00000178425	Q5TFE4
ENSG00000178445	P23378
ENSG00000178449	Q96I36
ENSG00000178460	B4DXX4
ENSG00000178460	F8WCM6
ENSG00000178460	F8WDR8
ENSG00000178460	G3XAN3
ENSG00000178460	Q4G0Z9
ENSG00000178462	A6NHL2
ENSG00000178467	Q9NXG6
ENSG00000178467	V9GYK5
ENSG00000178473	Q969E3
ENSG00000178498	A0A024RB96
ENSG00000178498	F8VUZ4
ENSG00000178498	F8VV96
ENSG00000178498	H0YHF9
ENSG00000178498	Q8N9I9
ENSG00000178502	A0A024R1T8
ENSG00000178502	Q9NVR0
ENSG00000178522	Q546D7
ENSG00000178522	Q9NP70
ENSG00000178531	P60606
ENSG00000178537	B4DWZ5
ENSG00000178537	C9JPE1
ENSG00000178537	F8WEF6
ENSG00000178537	O43772
ENSG00000178538	B4DFA0
ENSG00000178538	P35219
ENSG00000178562	P10747
ENSG00000178567	Q7L775
ENSG00000178568	E9PDR1
ENSG00000178568	Q15303
ENSG00000178568	Q4ZG14
ENSG00000178568	Q53QS8
ENSG00000178568	Q53R25
ENSG00000178568	Q53R48
ENSG00000178568	Q53T57
ENSG00000178568	Q580Q7
ENSG00000178573	H3BP11
ENSG00000178573	O75444
ENSG00000178573	Q8IX32
ENSG00000178585	A0A024R4D7
ENSG00000178585	Q9NSA3
ENSG00000178586	I0EZ58
ENSG00000178586	Q8NGW1
ENSG00000178591	B2R4E8
ENSG00000178591	Q8N687
ENSG00000178597	Q6NUJ1
ENSG00000178602	Q8NHW6
ENSG00000178605	H0Y2S1
ENSG00000178605	Q8N2Q6
ENSG00000178607	O75460
ENSG00000178623	Q9HC97
ENSG00000178645	Q8N6V4
ENSG00000178662	B8ZZD9
ENSG00000178662	E7EN18
ENSG00000178662	J3KQ49
ENSG00000178662	Q8WYN3
ENSG00000178665	F8WD84
ENSG00000178665	Q8N859
ENSG00000178685	E9PIA6
ENSG00000178685	E9PIK9
ENSG00000178685	E9PJI2
ENSG00000178685	E9PK67
ENSG00000178685	E9PLE8
ENSG00000178685	E9PM86
ENSG00000178685	E9PNI7
ENSG00000178685	E9PPE7
ENSG00000178685	E9PPU2
ENSG00000178685	E9PPV8
ENSG00000178685	E9PQQ6
ENSG00000178685	E9PSE7
ENSG00000178685	E9PSG8
ENSG00000178685	F8W8G7
ENSG00000178685	Q53GL7
ENSG00000178690	K7EMN5
ENSG00000178690	Q8N1N2
ENSG00000178691	J3QQW9
ENSG00000178691	Q15022
ENSG00000178694	F8WF52
ENSG00000178694	Q9H649
ENSG00000178695	Q96CX2
ENSG00000178700	C9JJ68
ENSG00000178700	Q86XF0
ENSG00000178718	Q9BUL9
ENSG00000178719	E9PPG3
ENSG00000178719	E9PQF8
ENSG00000178719	Q7Z429
ENSG00000178726	P07204
ENSG00000178732	P40197
ENSG00000178734	F2Z398
ENSG00000178741	H3BNX8
ENSG00000178741	H3BRI0
ENSG00000178741	H3BRM5
ENSG00000178741	H3BV69
ENSG00000178741	P20674
ENSG00000178741	Q71UP1
ENSG00000178750	Q8N4C7
ENSG00000178752	Q4G0M1
ENSG00000178752	W8S2M9
ENSG00000178761	H3BM86
ENSG00000178761	H3BMU7
ENSG00000178761	H3BNG0
ENSG00000178761	H3BPC2
ENSG00000178761	H3BSK2
ENSG00000178761	Q5XKK7
ENSG00000178764	H0YKA3
ENSG00000178764	Q9Y6X8
ENSG00000178772	P22792
ENSG00000178773	E9PJ31
ENSG00000178773	H0YEH8
ENSG00000178773	H3BP03
ENSG00000178773	Q9UBL6
ENSG00000178776	Q6UWT4
ENSG00000178789	A8K4G0
ENSG00000178789	B4DQ71
ENSG00000178795	Q6W3E5
ENSG00000178796	A6NNX1
ENSG00000178796	C9JPK7
ENSG00000178802	B4DYB8
ENSG00000178802	F5GX71
ENSG00000178802	H3BM77
ENSG00000178802	H3BMZ9
ENSG00000178802	H3BN01
ENSG00000178802	H3BNY8
ENSG00000178802	H3BP57
ENSG00000178802	H3BPB8
ENSG00000178802	H3BPM5
ENSG00000178802	H3BPP3
ENSG00000178802	H3BPU7
ENSG00000178802	H3BQX0
ENSG00000178802	H3BT46
ENSG00000178802	H3BT48
ENSG00000178802	H3BU66
ENSG00000178802	H3BUG1
ENSG00000178802	H3BUZ9
ENSG00000178802	P34949
ENSG00000178802	Q8NHZ6
ENSG00000178804	Q8IZA3
ENSG00000178809	C9JQH3
ENSG00000178809	I3L0H3
ENSG00000178809	J3KQW6
ENSG00000178809	Q86UV7
ENSG00000178814	O14841
ENSG00000178821	B1AKR2
ENSG00000178821	B1AKR3
ENSG00000178821	Q8NDY8
ENSG00000178821	R4GMU3
ENSG00000178826	Q8IV31
ENSG00000178828	Q9NXI6
ENSG00000178852	E5RFW6
ENSG00000178852	E5RI18
ENSG00000178852	H0YBI2
ENSG00000178852	K7ELL9
ENSG00000178852	Q8IY85
ENSG00000178860	O60682
ENSG00000178878	A0AVN6
ENSG00000178878	F5GX34
ENSG00000178878	Q96LR9
ENSG00000178882	Q6ZTI6
ENSG00000178882	V9GYG3
ENSG00000178896	E9PI41
ENSG00000178896	E9PPI9
ENSG00000178896	Q9NPD3
ENSG00000178904	K7ELG1
ENSG00000178904	K7ELH8
ENSG00000178904	Q6ZPD9
ENSG00000178904	Q8N6Q4
ENSG00000178913	Q15545
ENSG00000178917	Q6ZMS4
ENSG00000178919	O00358
ENSG00000178921	F5GWT9
ENSG00000178921	J3KTL4
ENSG00000178921	J3QL39
ENSG00000178921	J3QSG0
ENSG00000178921	J3QSH6
ENSG00000178921	O15067
ENSG00000178921	Q6P4B4
ENSG00000178921	Q9BR56
ENSG00000178922	E7EWH8
ENSG00000178922	F6UJY1
ENSG00000178922	Q5T013
ENSG00000178922	Q5T015
ENSG00000178927	A0A024R8W9
ENSG00000178927	H0Y2X1
ENSG00000178927	J3KS78
ENSG00000178927	J3KSB6
ENSG00000178927	J3KSJ5
ENSG00000178927	J3KTF4
ENSG00000178927	J3KTI1
ENSG00000178927	J3QKS6
ENSG00000178927	J3QKZ6
ENSG00000178927	J3QLB7
ENSG00000178927	J3QRG5
ENSG00000178927	J3QRZ2
ENSG00000178927	J3QS53
ENSG00000178927	Q9BQA9
ENSG00000178928	B7ZMM8
ENSG00000178928	D2CFI5
ENSG00000178928	Q8N7U7
ENSG00000178934	P47929
ENSG00000178935	M0QZ81
ENSG00000178935	Q9H707
ENSG00000178950	D6RAQ7
ENSG00000178950	D6RAW3
ENSG00000178950	D6RC24
ENSG00000178950	D6RE78
ENSG00000178950	D6RF16
ENSG00000178950	H0Y9M4
ENSG00000178950	O14976
ENSG00000178950	Q59HA5
ENSG00000178951	O95365
ENSG00000178952	H3BNU3
ENSG00000178952	P49411
ENSG00000178965	Q5RHP9
ENSG00000178965	R4GMY5
ENSG00000178966	Q9H9A7
ENSG00000178971	J3KSR1
ENSG00000178971	Q2NKJ3
ENSG00000178974	A0A024R653
ENSG00000178974	G3V2U9
ENSG00000178974	Q9NWN3
ENSG00000178980	A0A024R0V8
ENSG00000178980	F8WB74
ENSG00000178980	P63302
ENSG00000178982	B4DQ48
ENSG00000178982	B7ZAM9
ENSG00000178982	K7EIN6
ENSG00000178982	K7EK53
ENSG00000178982	K7EMQ9
ENSG00000178982	K7EQM4
ENSG00000178982	K7ERF1
ENSG00000178982	K7ES31
ENSG00000178982	Q9UBQ5
ENSG00000178988	Q96HT8
ENSG00000178996	Q96RF0
ENSG00000178997	H0YK66
ENSG00000178997	Q8NHP7
ENSG00000178999	J3KRF8
ENSG00000178999	J3KRJ2
ENSG00000178999	J3KTD6
ENSG00000178999	J3QLN8
ENSG00000178999	J3QR41
ENSG00000178999	Q96GD4
ENSG00000179002	Q8TE23
ENSG00000179008	G3V257
ENSG00000179008	G3V3U9
ENSG00000179008	G3V493
ENSG00000179008	Q8N1H7
ENSG00000179010	Q9Y605
ENSG00000179021	D3DU39
ENSG00000179021	E9PFZ1
ENSG00000179021	Q5JPI3
ENSG00000179023	A4FU39
ENSG00000179023	Q5VTJ3
ENSG00000179029	B2RDT5
ENSG00000179029	B3KNL7
ENSG00000179029	E9PIH0
ENSG00000179029	Q6UX40
ENSG00000179041	Q15050
ENSG00000179044	A0A024R6U6
ENSG00000179044	F5H4W1
ENSG00000179044	H3BPA4
ENSG00000179044	H3BRW6
ENSG00000179044	H3BTH9
ENSG00000179044	Q86VI1
ENSG00000179046	B7ZLC3
ENSG00000179046	Q6T5J5
ENSG00000179046	Q8N7C3
ENSG00000179051	A0A024RAC5
ENSG00000179051	Q9P258
ENSG00000179055	Q8NGV5
ENSG00000179057	Q8N9C0
ENSG00000179058	Q5SZB4
ENSG00000179059	Q96MM3
ENSG00000179071	Q8N998
ENSG00000179083	Q8N9E0
ENSG00000179085	B4DEH1
ENSG00000179085	Q86TM7
ENSG00000179085	Q9P2X0
ENSG00000179088	A0A024RBK7
ENSG00000179088	F8VV63
ENSG00000179088	F8VX61
ENSG00000179088	F8W1Y6
ENSG00000179088	Q96LP6
ENSG00000179091	P08574
ENSG00000179094	A2I2P6
ENSG00000179094	B4DI49
ENSG00000179094	J3KRL7
ENSG00000179094	J3KSL6
ENSG00000179094	J3KTM2
ENSG00000179094	J3QL46
ENSG00000179094	J3QL55
ENSG00000179094	J3QLQ5
ENSG00000179094	J3QSH9
ENSG00000179094	O15534
ENSG00000179097	P30939
ENSG00000179097	Q9P2Q4
ENSG00000179104	F8VRQ2
ENSG00000179104	F8VSH2
ENSG00000179104	Q8N394
ENSG00000179111	J3KSH6
ENSG00000179111	Q9BYE0
ENSG00000179115	B4E363
ENSG00000179115	K7EK06
ENSG00000179115	K7ER00
ENSG00000179115	K7ER16
ENSG00000179115	Q6IBR2
ENSG00000179115	Q9Y285
ENSG00000179119	B4E223
ENSG00000179119	Q68D10
ENSG00000179133	Q5SXQ8
ENSG00000179133	Q8IYJ2
ENSG00000179134	A0A024R0N7
ENSG00000179134	M0QXV2
ENSG00000179134	M0QY61
ENSG00000179134	M0QZ22
ENSG00000179134	M0QZW7
ENSG00000179134	M0R0X3
ENSG00000179134	Q5PRF9
ENSG00000179134	Q66K25
ENSG00000179134	Q8IXP7
ENSG00000179134	Q8N2G5
ENSG00000179142	P19099
ENSG00000179142	Q14098
ENSG00000179144	Q8NHV1
ENSG00000179148	J3KPH2
ENSG00000179148	Q9BYJ1
ENSG00000179151	H3BMB8
ENSG00000179151	H3BN89
ENSG00000179151	H3BNJ7
ENSG00000179151	H3BPW9
ENSG00000179151	H3BQ37
ENSG00000179151	H3BQA1
ENSG00000179151	H3BQP5
ENSG00000179151	H3BSQ0
