Ensembl ID	Clone_based_ensembl_transcript ID
ENSG00000267681	CTD-3199J23.6-001
ENSG00000267682	CTD-3220F14.2-001
ENSG00000267683	AC008991.1-001
ENSG00000267684	CTC-360P9.2-001
ENSG00000267686	RP11-795H16.3-001
ENSG00000267687	RP11-325K19.6-001
ENSG00000267688	AC005262.2-001
ENSG00000267689	AC010525.5-001
ENSG00000267690	RP11-691H4.1-001
ENSG00000267693	CTC-559E9.2-001
ENSG00000267694	RP11-691H4.4-001
ENSG00000267695	RP11-1030E3.1-001
ENSG00000267696	CTB-151G24.1-001
ENSG00000267696	CTB-151G24.1-002
ENSG00000267696	CTB-151G24.1-003
ENSG00000267698	AC002116.7-001
ENSG00000267699	RP11-729L2.2-001
ENSG00000267699	RP11-729L2.2-002
ENSG00000267701	RP11-28F1.2-001
ENSG00000267702	RP11-53B2.2-001
ENSG00000267703	CTD-2013N17.4-001
ENSG00000267704	RP11-411B10.6-001
ENSG00000267705	RP11-108P20.3-001
ENSG00000267706	CTD-2105E13.6-002
ENSG00000267707	RP11-95O2.5-001
ENSG00000267708	RP11-147L13.7-001
ENSG00000267709	AC024592.9-001
ENSG00000267710	AC006116.20-001
ENSG00000267710	AC006116.20-002
ENSG00000267710	AC006116.20-003
ENSG00000267710	AC006116.20-004
ENSG00000267710	AC006116.20-005
ENSG00000267710	AC006116.20-006
ENSG00000267710	AC006116.20-007
ENSG00000267710	AC006116.20-008
ENSG00000267711	RP11-686D22.5-001
ENSG00000267712	RP11-456O19.4-001
ENSG00000267712	RP11-456O19.4-002
ENSG00000267712	RP11-456O19.4-003
ENSG00000267712	RP11-456O19.4-004
ENSG00000267712	RP11-456O19.4-005
ENSG00000267712	RP11-456O19.4-006
ENSG00000267713	RP11-10I6.2-001
ENSG00000267714	CTD-2540B15.6-001
ENSG00000267716	AC083760.1-001
ENSG00000267719	CTD-2116F7.1-001
ENSG00000267722	RP11-815J4.1-001
ENSG00000267723	CTD-2189E23.1-001
ENSG00000267724	RP11-49K24.8-001
ENSG00000267725	CTC-461H2.3-001
ENSG00000267726	CTD-2526M8.2-001
ENSG00000267727	CTD-2540B15.7-001
ENSG00000267728	RP11-206C20.2-001
ENSG00000267729	AC010761.14-001
ENSG00000267731	RP11-147L13.8-001
ENSG00000267732	RP11-456O19.3-001
ENSG00000267733	RP11-64C12.3-001
ENSG00000267733	RP11-64C12.3-002
ENSG00000267733	RP11-64C12.3-003
ENSG00000267733	RP11-64C12.3-004
ENSG00000267733	RP11-64C12.3-005
ENSG00000267734	RP4-604K5.3-001
ENSG00000267735	CTD-2265O21.7-001
ENSG00000267737	AC061992.2-001
ENSG00000267737	AC061992.2-002
ENSG00000267740	AC024592.12-001
ENSG00000267740	AC024592.12-002
ENSG00000267740	AC024592.12-003
ENSG00000267743	RP11-718I15.1-001
ENSG00000267743	RP11-718I15.1-002
ENSG00000267744	RP11-799D4.1-001
ENSG00000267745	RP11-686D22.8-001
ENSG00000267746	RP11-379L18.1-001
ENSG00000267747	RP11-392O1.4-001
ENSG00000267748	CTB-102L5.4-001
ENSG00000267748	CTB-102L5.4-002
ENSG00000267749	CTC-265F19.1-001
ENSG00000267750	AC003102.3-001
ENSG00000267750	AC003102.3-002
ENSG00000267751	AC009005.2-001
ENSG00000267751	AC009005.2-002
ENSG00000267751	AC009005.2-003
ENSG00000267751	AC009005.2-004
ENSG00000267755	AC004623.2-001
ENSG00000267755	AC004623.2-002
ENSG00000267756	RP11-411B10.4-001
ENSG00000267757	AC006132.1-001
ENSG00000267757	AC006132.1-002
ENSG00000267757	AC006132.1-003
ENSG00000267758	RP11-358B23.5-001
ENSG00000267760	CTC-565M22.1-001
ENSG00000267761	CTD-2130O13.1-001
ENSG00000267761	CTD-2130O13.1-002
ENSG00000267761	CTD-2130O13.1-003
ENSG00000267762	RP11-426J5.2-001
ENSG00000267764	RP11-484L8.1-001
ENSG00000267765	CTD-3193K9.3-001
ENSG00000267766	RP11-299P2.1-001
ENSG00000267767	CTC-523E23.4-001
ENSG00000267767	CTC-523E23.4-002
ENSG00000267768	CTC-459F4.8-001
ENSG00000267769	CTB-50L17.9-001
ENSG00000267770	RP11-559N14.6-001
ENSG00000267771	CTC-260E6.7-001
ENSG00000267772	RP11-15E18.4-001
ENSG00000267773	RP11-677O4.4-001
ENSG00000267774	RP11-2N1.2-001
ENSG00000267776	AC006116.24-001
ENSG00000267777	CTC-439O9.3-001
ENSG00000267778	AC004221.2-001
ENSG00000267779	CTC-360P9.3-001
ENSG00000267779	CTC-360P9.3-002
ENSG00000267779	CTC-360P9.3-003
ENSG00000267779	CTC-360P9.3-004
ENSG00000267779	CTC-360P9.3-005
ENSG00000267780	RP11-154H12.3-001
ENSG00000267781	AC006116.26-001
ENSG00000267782	RP11-799D4.3-001
ENSG00000267783	CTB-55O6.10-001
ENSG00000267784	RP11-171I2.1-001
ENSG00000267786	AF038458.3-001
ENSG00000267787	RP11-35G9.5-001
ENSG00000267787	RP11-35G9.5-002
ENSG00000267788	CTD-2534I21.9-001
ENSG00000267789	CTD-2526M8.3-001
ENSG00000267790	RP11-316M20.1-001
ENSG00000267791	CTD-2659N19.2-001
ENSG00000267792	AC016626.1-001
ENSG00000267793	RP11-576C2.1-001
ENSG00000267794	RP11-677O4.5-001
ENSG00000267797	RP11-873E20.2-001
ENSG00000267799	CTC-478M6.1-001
ENSG00000267800	RP11-49K24.5-001
ENSG00000267801	RP11-552F3.9-001
ENSG00000267808	AC018755.17-001
ENSG00000267811	RP11-727F15.11-001
ENSG00000267815	CTB-191K22.5-001
ENSG00000267827	CTC-471J1.8-001
ENSG00000267827	CTC-471J1.8-002
ENSG00000267834	RP11-167N5.5-001
ENSG00000267838	AC008746.12-001
ENSG00000267852	CTB-133G6.2-001
ENSG00000267857	RP5-1023B21.1-001
ENSG00000267858	AC016629.8-001
ENSG00000267858	AC016629.8-002
ENSG00000267858	AC016629.8-003
ENSG00000267868	RP11-120K24.3-001
ENSG00000267871	CTC-444N24.6-001
ENSG00000267871	CTC-444N24.6-002
ENSG00000267872	RP11-157B13.7-001
ENSG00000267874	CTD-2527I21.9-001
ENSG00000267879	CTB-147C22.9-001
ENSG00000267881	AC011513.3-001
ENSG00000267881	AC011513.3-002
ENSG00000267882	RP4-569M23.5-001
ENSG00000267886	CTD-2291D10.4-001
ENSG00000267886	CTD-2291D10.4-002
ENSG00000267890	CTD-2126E3.4-001
ENSG00000267892	CTD-2540F13.2-001
ENSG00000267895	SIGLEC19P-001
ENSG00000267896	AC018766.4-001
ENSG00000267898	CTD-2639E6.9-001
ENSG00000267898	CTD-2639E6.9-002
ENSG00000267904	CTC-429P9.5-001
ENSG00000267905	CTD-2616J11.16-001
ENSG00000267905	CTD-2616J11.16-002
ENSG00000267908	CTD-2086L14.7-001
ENSG00000267919	RP11-256I23.3-001
ENSG00000267922	AC007193.6-001
ENSG00000267924	RP11-255H23.4-001
ENSG00000267927	CTD-2525I3.2-001
ENSG00000267934	CTB-176F20.3-001
ENSG00000267938	AC007292.1-001
ENSG00000267939	CTD-2325M2.1-001
ENSG00000267940	RP11-290F24.6-001
ENSG00000267943	CTD-2620I22.3-001
ENSG00000267952	CTD-2207O23.12-001
ENSG00000267952	CTD-2207O23.12-002
ENSG00000267954	AP000349.1-201
ENSG00000267968	AC011523.2-001
ENSG00000267980	AC007292.6-001
ENSG00000267984	CTD-2616J11.9-001
ENSG00000267986	AC130469.2-001
ENSG00000267990	CTD-3187F8.15-001
ENSG00000267992	CTB-189B5.3-001
ENSG00000268001	CTC-241F20.3-001
ENSG00000268015	CTD-2525I3.3-001
ENSG00000268015	CTD-2525I3.3-002
ENSG00000268015	CTD-2525I3.3-003
ENSG00000268027	AC006129.2-001
ENSG00000268027	AC006129.2-002
ENSG00000268027	AC006129.2-003
ENSG00000268030	AC005253.2-001
ENSG00000268034	AC005795.1-001
ENSG00000268036	AC007228.8-001
ENSG00000268038	AC011516.2-001
ENSG00000268041	CTD-2575K13.6-001
ENSG00000268041	CTD-2575K13.6-002
ENSG00000268047	AC018766.6-001
ENSG00000268049	CTD-2619J13.9-001
ENSG00000268050	RP11-247A12.8-001
ENSG00000268051	CTC-244M17.1-001
ENSG00000268053	CTC-344H19.6-001
ENSG00000268055	AC067969.2-001
ENSG00000268056	CTD-3032J10.2-001
ENSG00000268056	CTD-3032J10.2-002
ENSG00000268058	CTD-2017D11.3-001
ENSG00000268069	RP5-1057I20.4-001
ENSG00000268070	AC006539.3-001
ENSG00000268078	RP11-805I24.4-001
ENSG00000268079	RP11-157B13.6-001
ENSG00000268080	RP11-388K12.3-001
ENSG00000268081	RP11-678G14.2-001
ENSG00000268083	AC104534.3-001
ENSG00000268083	AC104534.3-002
ENSG00000268087	CTC-429P9.2-001
ENSG00000268088	AC093063.2-001
ENSG00000268093	AC022154.7-001
ENSG00000268093	AC022154.7-002
ENSG00000268093	AC022154.7-003
ENSG00000268095	CTC-429C10.2-001
ENSG00000268105	RP11-369G6.2-001
ENSG00000268107	AC003005.4-001
ENSG00000268107	AC003005.4-002
ENSG00000268108	CTB-60B18.12-001
ENSG00000268112	CTD-3149D2.4-001
ENSG00000268116	RP11-157B13.1-001
ENSG00000268119	CTD-2561J22.5-001
ENSG00000268119	CTD-2561J22.5-002
ENSG00000268119	CTD-2561J22.5-003
ENSG00000268119	CTD-2561J22.5-004
ENSG00000268119	CTD-2561J22.5-005
ENSG00000268119	CTD-2561J22.5-006
ENSG00000268120	CTD-3193O13.11-001
ENSG00000268129	RP11-91G21.1-001
ENSG00000268133	AC003002.4-001
ENSG00000268144	CTD-2616J11.12-001
ENSG00000268149	CTD-3193O13.13-001
ENSG00000268153	AC005176.2-001
ENSG00000268153	AC005176.2-002
ENSG00000268153	AC005176.2-003
ENSG00000268157	AC010524.4-001
ENSG00000268163	AC004076.9-001
ENSG00000268163	AC004076.9-002
ENSG00000268163	AC004076.9-003
ENSG00000268166	CTC-471F3.6-001
ENSG00000268170	RP11-556I13.2-001
ENSG00000268173	AC007192.4-001
ENSG00000268174	CTC-513N18.5-001
ENSG00000268181	RP11-73B2.7-001
ENSG00000268181	RP11-73B2.7-002
ENSG00000268184	RP11-420K14.8-001
ENSG00000268184	RP11-420K14.8-002
ENSG00000268186	CTC-241F20.4-001
ENSG00000268187	AC118758.1-201
ENSG00000268189	AC005785.2-001
ENSG00000268189	AC005785.2-002
ENSG00000268191	CTD-2396E7.10-001
ENSG00000268193	AC002985.3-001
ENSG00000268193	AC002985.3-002
ENSG00000268199	CTD-3137H5.1-001
ENSG00000268201	CTD-3138B18.6-001
ENSG00000268203	CTD-2396E7.9-001
ENSG00000268204	CTD-3214H19.6-001
ENSG00000268205	CTC-444N24.11-001
ENSG00000268209	RP11-618I10.3-001
ENSG00000268218	AC137932.4-001
ENSG00000268220	RP11-379K17.12-001
ENSG00000268223	CTD-2287O16.2-001
ENSG00000268225	CTD-2331H12.5-001
ENSG00000268230	CTD-2619J13.8-001
ENSG00000268230	CTD-2619J13.8-002
ENSG00000268230	CTD-2619J13.8-003
ENSG00000268231	CTD-2560K21.6-001
ENSG00000268234	AL162415.2-001
ENSG00000268235	RP11-461C20.1-001
ENSG00000268235	RP11-461C20.1-003
ENSG00000268235	RP11-461C20.1-004
ENSG00000268240	RP11-678G14.4-001
ENSG00000268240	RP11-678G14.4-002
ENSG00000268243	AC005176.3-001
ENSG00000268262	CTC-246B18.8-001
ENSG00000268266	AC003005.2-001
ENSG00000268266	AC003005.2-002
ENSG00000268278	RP11-420K14.1-001
ENSG00000268279	RP11-434D12.1-001
ENSG00000268279	RP11-434D12.1-002
ENSG00000268282	CTD-2620I22.2-001
ENSG00000268287	CTB-60B18.18-001
ENSG00000268288	RP11-98D18.16-001
ENSG00000268289	CTD-2528A14.3-001
ENSG00000268292	AC006547.15-001
ENSG00000268293	CTD-2623H2.7-001
ENSG00000268295	RP11-248B24.4-001
ENSG00000268296	CTD-2579N5.3-001
ENSG00000268307	CTD-2619J13.13-001
ENSG00000268309	CTD-3222D19.11-001
ENSG00000268316	AC006272.2-001
ENSG00000268318	CTD-3187F8.11-001
ENSG00000268318	CTD-3187F8.11-002
ENSG00000268318	CTD-3187F8.11-003
ENSG00000268320	RP11-1228E12.3-001
ENSG00000268322	CTD-3030D20.2-001
ENSG00000268324	RP11-509I21.1-001
ENSG00000268324	RP11-509I21.1-002
ENSG00000268326	CTD-2542C24.8-001
ENSG00000268333	RP4-806M20.3-001
ENSG00000268335	CTC-513N18.3-001
ENSG00000268352	AC007228.5-001
ENSG00000268355	AC006129.1-001
ENSG00000268355	AC006129.1-002
ENSG00000268361	L34079.2-001
ENSG00000268362	CTD-2017D11.1-001
ENSG00000268362	CTD-2017D11.1-002
ENSG00000268364	RP11-373A9.3-001
ENSG00000268366	CTC-492K19.4-001
ENSG00000268375	CTD-2568A17.8-001
ENSG00000268379	CTC-360J11.4-001
ENSG00000268390	CTC-518B2.10-001
ENSG00000268391	RP11-241F15.6-001
ENSG00000268392	AC003682.16-001
ENSG00000268400	CTD-3214H19.4-001
ENSG00000268400	CTD-3214H19.4-002
ENSG00000268400	CTD-3214H19.4-003
ENSG00000268401	CTC-344H19.4-001
ENSG00000268401	CTC-344H19.4-002
ENSG00000268403	CTD-2371O3.3-001
ENSG00000268407	AC006115.6-001
ENSG00000268412	RP11-558C24.1-001
ENSG00000268416	CTD-2626G11.2-001
ENSG00000268423	AC011551.3-001
ENSG00000268423	AC011551.3-002
ENSG00000268433	RP11-420K14.2-001
ENSG00000268434	AC011530.4-001
ENSG00000268434	AC011530.4-002
ENSG00000268434	AC011530.4-003
ENSG00000268434	AC011530.4-004
ENSG00000268438	CTD-2607J13.1-001
ENSG00000268439	RP3-461F17.3-001
ENSG00000268439	RP3-461F17.3-002
ENSG00000268442	CTD-2027I19.2-001
ENSG00000268455	RP11-359H18.2-001
ENSG00000268458	CTC-471J1.9-001
ENSG00000268460	AC006262.6-001
ENSG00000268460	AC006262.6-002
ENSG00000268460	AC006262.6-003
ENSG00000268461	CTC-575C13.4-001
ENSG00000268465	CTC-273B12.7-001
ENSG00000268469	RP11-15H20.3-001
ENSG00000268471	RP11-555K12.3-001
ENSG00000268472	RP11-356J5.13-001
ENSG00000268473	RP11-158I3.1-001
ENSG00000268475	CTC-435M10.6-001
ENSG00000268480	CTD-2586B10.1-001
ENSG00000268486	ABC7-42418200C9.1-001
ENSG00000268486	ABC7-42418200C9.1-002
ENSG00000268486	ABC7-42418200C9.1-003
ENSG00000268496	CTD-2587H19.2-001
ENSG00000268499	CTB-102L5.8-001
ENSG00000268500	AC018755.18-001
ENSG00000268500	AC018755.18-002
ENSG00000268505	RP11-805I24.3-001
ENSG00000268509	RP11-572B2.1-001
ENSG00000268516	CTD-3138B18.5-001
ENSG00000268518	CTD-2545M3.8-001
ENSG00000268520	CTD-2616J11.10-001
ENSG00000268525	CTB-59C6.3-001
ENSG00000268530	CTC-273B12.5-001
ENSG00000268530	CTC-273B12.5-002
ENSG00000268530	CTC-273B12.5-003
ENSG00000268530	CTC-273B12.5-004
ENSG00000268531	RP11-32B5.8-001
ENSG00000268532	RP11-514D23.1-001
ENSG00000268533	AC004076.7-001
ENSG00000268535	RP11-420K14.3-001
ENSG00000268536	AC005523.3-001
ENSG00000268543	CTD-2619J13.16-001
ENSG00000268549	RP11-295P9.8-001
ENSG00000268555	RP11-678G14.3-001
ENSG00000268560	CTD-2332E11.2-001
ENSG00000268564	AC003956.1-001
ENSG00000268565	AC005339.2-001
ENSG00000268566	RP11-687D19.1-001
ENSG00000268566	RP11-687D19.1-002
ENSG00000268566	RP11-687D19.1-003
ENSG00000268568	AC007228.9-001
ENSG00000268573	RP11-158H5.7-001
ENSG00000268575	RP1-283E3.8-001
ENSG00000268580	RP11-514A9.1-001
ENSG00000268582	AC005794.1-001
ENSG00000268583	CTC-453G23.8-001
ENSG00000268584	RP11-464F9.20-001
ENSG00000268589	CTC-457E21.7-001
ENSG00000268592	RP11-244K5.8-001
ENSG00000268593	CTD-2611O12.6-001
ENSG00000268595	CTD-3187F8.2-001
ENSG00000268597	RP11-157B13.8-001
ENSG00000268601	AC115522.3-001
ENSG00000268603	RP11-316O14.1-001
ENSG00000268605	CTB-50E14.4-001
ENSG00000268613	CTD-2620I22.7-001
ENSG00000268614	CTD-2207O23.10-001
ENSG00000268615	RP11-65J3.15-001
ENSG00000268618	AC092316.1-001
ENSG00000268620	AC078899.4-001
ENSG00000268621	AC006262.5-001
ENSG00000268621	AC006262.5-002
ENSG00000268621	AC006262.5-003
ENSG00000268621	AC006262.5-004
ENSG00000268621	AC006262.5-005
ENSG00000268621	AC006262.5-006
ENSG00000268623	CTB-52I2.3-001
ENSG00000268628	RP1-122P22.4-001
ENSG00000268635	RP11-739B23.1-001
ENSG00000268636	CTB-33G10.11-001
ENSG00000268643	AC006486.9-001
ENSG00000268649	RP4-806M20.4-001
ENSG00000268650	AC068499.10-001
ENSG00000268650	AC068499.10-002
ENSG00000268650	AC068499.10-003
ENSG00000268652	CTD-3187F8.7-001
ENSG00000268655	CTB-60B18.10-001
ENSG00000268658	CTD-2561J22.4-001
ENSG00000268658	CTD-2561J22.4-003
ENSG00000268658	CTD-2561J22.4-004
ENSG00000268659	RP11-310J24.3-001
ENSG00000268660	CTD-2623H2.3-001
ENSG00000268663	RP5-857K21.12-001
ENSG00000268669	CTB-60B18.17-001
ENSG00000268670	CTD-2622I13.3-001
ENSG00000268673	LLNLR-249E10.1-001
ENSG00000268677	CTB-33G10.6-001
ENSG00000268678	CTC-444N24.13-001
ENSG00000268681	CTD-3148I10.13-001
ENSG00000268683	CTD-2553L13.4-001
ENSG00000268685	CTB-31C7.3-001
ENSG00000268686	AC010524.2-001
ENSG00000268696	CTD-2579N5.1-001
ENSG00000268705	CTD-2561J22.6-001
ENSG00000268707	RP11-247A12.7-001
ENSG00000268711	CTD-2616J11.15-001
ENSG00000268713	CTC-444N24.8-001
ENSG00000268714	CTD-2287O16.3-001
ENSG00000268717	AC025811.1-001
ENSG00000268721	RP11-588H23.5-001
ENSG00000268723	CTC-444N24.9-001
ENSG00000268729	CTD-2105E13.14-001
ENSG00000268731	CTD-2561J22.1-001
ENSG00000268734	CTB-61M7.2-001
ENSG00000268736	RP11-1281K21.6-001
ENSG00000268739	CTC-518B2.12-001
ENSG00000268742	CTD-2396E7.7-001
ENSG00000268743	CTD-2538G9.5-001
ENSG00000268744	CTD-3105H18.14-001
ENSG00000268745	RP11-298J23.9-001
ENSG00000268746	CTD-2571L23.8-001
ENSG00000268747	CTD-3030D20.1-001
ENSG00000268750	CTD-2583A14.10-001
ENSG00000268750	CTD-2583A14.10-002
ENSG00000268750	CTD-2583A14.10-003
ENSG00000268750	CTD-2583A14.10-004
ENSG00000268750	CTD-2583A14.10-005
ENSG00000268750	CTD-2583A14.10-006
ENSG00000268751	CTD-2378H7.2-001
ENSG00000268751	CTD-2378H7.2-002
ENSG00000268754	RP11-514D23.2-001
ENSG00000268756	AC104534.2-001
ENSG00000268764	CTC-450M9.1-001
ENSG00000268777	CTD-3073N11.9-001
ENSG00000268784	MGC2752-001
ENSG00000268790	CTC-429P9.4-001
ENSG00000268790	CTC-429P9.4-002
ENSG00000268790	CTC-429P9.4-003
ENSG00000268790	CTC-429P9.4-004
ENSG00000268790	CTC-429P9.4-005
ENSG00000268790	CTC-429P9.4-006
ENSG00000268790	CTC-429P9.4-007
ENSG00000268797	CTC-490E21.12-001
ENSG00000268798	CTB-25B13.5-001
ENSG00000268799	RP11-321E2.13-001
ENSG00000268803	RP11-704M14.2-001
ENSG00000268804	RP11-542M13.3-001
ENSG00000268810	AC007193.9-001
ENSG00000268812	RP1-102K2.8-001
ENSG00000268818	CITF22-62D4.1-001
ENSG00000268823	CTC-457E21.6-001
ENSG00000268830	AC025811.2-001
ENSG00000268833	AC011513.4-001
ENSG00000268836	LA16c-OS12.2-001
ENSG00000268839	CTD-3073N11.7-001
ENSG00000268842	CTD-2245F17.2-001
ENSG00000268845	RP11-1137G4.3-001
ENSG00000268854	CTD-2545M3.2-001
ENSG00000268858	RP4-591C20.9-001
ENSG00000268861	CTD-2207O23.3-001
ENSG00000268861	CTD-2207O23.3-201
ENSG00000268864	CTB-167G5.6-001
ENSG00000268864	CTB-167G5.6-002
ENSG00000268866	AC020915.2-001
ENSG00000268870	CTD-3105H18.16-001
ENSG00000268873	RP11-138H11.1-001
ENSG00000268884	CTD-2550O8.7-001
ENSG00000268886	CTD-3099C6.7-001
ENSG00000268889	CTD-2616J11.14-001
ENSG00000268892	CTD-3233P19.8-001
ENSG00000268894	RP11-76P2.3-001
ENSG00000268894	RP11-76P2.3-002
ENSG00000268894	RP11-76P2.3-003
ENSG00000268894	RP11-76P2.3-004
ENSG00000268896	RP11-256I23.1-001
ENSG00000268902	RP1-14D6.11-002
ENSG00000268902	RP1-14D6.11-003
ENSG00000268903	RP11-34P13.15-001
ENSG00000268906	CTC-518B2.9-001
ENSG00000268912	CTD-2619J13.17-001
ENSG00000268913	AC026806.2-001
ENSG00000268916	CH17-38B12.2-001
ENSG00000268916	CH17-38B12.2-002
ENSG00000268922	CTD-2557P19.4-001
ENSG00000268926	RP11-180I4.4-001
ENSG00000268931	RP11-886P16.6-001
ENSG00000268938	AC005387.3-001
ENSG00000268941	RP5-907D15.4-001
ENSG00000268942	RP11-95I19.3-001
ENSG00000268945	CTD-2192J16.26-001
ENSG00000268947	AD000684.2-001
ENSG00000268949	RP5-882O7.5-001
ENSG00000268951	RP11-149F8.3-001
ENSG00000268955	RP11-556O5.6-001
ENSG00000268967	RP11-1281K21.10-001
ENSG00000268970	CTD-3099C6.11-001
ENSG00000268981	CTC-457E21.9-001
ENSG00000268981	CTC-457E21.9-002
ENSG00000268983	AC005253.4-001
ENSG00000268985	CTD-2528A14.1-001
ENSG00000268987	CTC-435M10.10-001
ENSG00000268992	CTB-175P5.2-001
ENSG00000268993	RP11-439A17.5-001
ENSG00000268994	RP1-172N19.1-001
ENSG00000268996	RP11-229P13.26-001
ENSG00000268997	AC005955.5-001
ENSG00000269014	CTB-147N14.4-001
ENSG00000269019	AC005932.1-001
ENSG00000269021	CTD-3187F8.12-001
ENSG00000269025	CTC-457E21.5-001
ENSG00000269025	CTC-457E21.5-002
ENSG00000269026	AC003006.7-001
ENSG00000269026	AC003006.7-003
ENSG00000269032	AC016629.7-001
ENSG00000269035	CTD-2521M24.10-001
ENSG00000269037	CTC-523E23.6-001
ENSG00000269038	AP001462.6-001
ENSG00000269040	CTD-2626G11.3-001
ENSG00000269043	CTC-513N18.6-001
ENSG00000269044	CTC-429P9.3-001
ENSG00000269050	CTC-360G5.6-001
ENSG00000269051	CTD-2245F17.3-001
ENSG00000269051	CTD-2245F17.3-002
ENSG00000269053	CTD-2521M24.8-001
ENSG00000269054	CTD-2619J13.3-001
ENSG00000269055	AC078899.2-001
ENSG00000269066	CTD-2528A14.5-001
ENSG00000269068	RP11-256I23.2-001
ENSG00000269069	CTC-471F3.5-001
ENSG00000269072	CTD-3187F8.14-001
ENSG00000269082	CTD-2620I22.1-001
ENSG00000269085	CTD-3222D19.10-001
ENSG00000269086	CTC-523E23.5-001
ENSG00000269086	CTC-523E23.5-002
ENSG00000269091	CTD-2126E3.3-001
ENSG00000269091	CTD-2126E3.3-002
ENSG00000269095	AC010646.3-001
ENSG00000269097	AC003682.17-001
ENSG00000269099	RP11-458I4.1-001
ENSG00000269102	CTD-2525I3.5-001
ENSG00000269106	CTD-2619J13.23-001
ENSG00000269107	RP11-15H20.7-002
ENSG00000269110	CTC-513N18.7-001
ENSG00000269118	CTD-2245F17.11-001
ENSG00000269118	CTD-2245F17.11-002
ENSG00000269119	AC020956.1-001
ENSG00000269124	AC007193.10-001
ENSG00000269125	RP11-98F14.11-001
ENSG00000269131	AC004447.2-001
ENSG00000269136	RP11-420K14.7-001
ENSG00000269139	CTD-3193O13.8-001
ENSG00000269139	CTD-3193O13.8-002
ENSG00000269145	AC007192.6-001
ENSG00000269148	AC092301.3-001
ENSG00000269151	AC007193.8-002
ENSG00000269154	AC006539.4-001
ENSG00000269155	RP3-431P23.5-001
ENSG00000269161	CTD-3131K8.3-001
ENSG00000269167	CR753845.1-201
ENSG00000269172	CTC-218B8.3-001
ENSG00000269176	RP11-727F15.12-001
ENSG00000269177	L34079.3-001
ENSG00000269179	CTC-326K19.6-001
ENSG00000269181	CTD-3073N11.5-001
ENSG00000269186	RP11-805I24.2-001
ENSG00000269188	CTB-60E11.12-001
ENSG00000269189	RP11-573N10.1-001
ENSG00000269191	AC005387.2-001
ENSG00000269194	AC006942.4-001
ENSG00000269199	AC003973.5-001
ENSG00000269202	RP4-614O4.12-001
ENSG00000269210	RP11-173C1.1-001
ENSG00000269226	RP11-722G7.1-001
ENSG00000269226	RP11-722G7.1-002
ENSG00000269227	RP11-345P4.6-001
ENSG00000269228	CTD-3214H19.12-001
ENSG00000269235	CTC-429C10.4-001
ENSG00000269235	CTC-429C10.4-002
ENSG00000269236	CTD-2619J13.1-001
ENSG00000269237	CTD-2561J22.3-001
ENSG00000269242	CTD-2192J16.22-001
ENSG00000269243	CTD-2231E14.8-001
ENSG00000269243	CTD-2231E14.8-002
ENSG00000269246	CTC-246B18.10-001
ENSG00000269256	RP11-325D15.2-001
ENSG00000269266	AC005955.4-001
ENSG00000269271	CTB-83J4.2-001
ENSG00000269274	AC078899.3-001
ENSG00000269275	CTD-2105E13.15-001
ENSG00000269281	RP11-564H18.1-001
ENSG00000269288	CTD-2245F17.6-001
ENSG00000269289	CTB-92J24.3-001
ENSG00000269289	CTB-92J24.3-002
ENSG00000269290	RP11-869B15.1-001
ENSG00000269292	CTB-12A17.3-001
ENSG00000269293	RP1-265C24.9-001
ENSG00000269293	RP1-265C24.9-002
ENSG00000269296	AC005614.3-001
ENSG00000269300	CTD-2529P6.3-001
ENSG00000269303	CTD-2527I21.7-001
ENSG00000269304	AC010522.1-001
ENSG00000269307	CTD-2278I10.6-001
ENSG00000269316	CTC-457E21.4-001
ENSG00000269318	AC007292.3-001
ENSG00000269321	CTC-453G23.4-001
ENSG00000269332	CTC-457E21.3-001
ENSG00000269332	CTC-457E21.3-002
ENSG00000269332	CTC-457E21.3-003
ENSG00000269349	CTD-3099C6.5-001
ENSG00000269350	CTD-2278I10.1-001
ENSG00000269352	AC018766.5-001
ENSG00000269352	AC018766.5-002
ENSG00000269352	AC018766.5-003
ENSG00000269353	AC092071.1-001
ENSG00000269354	AC005626.3-001
ENSG00000269356	RP11-120K24.4-001
ENSG00000269364	CTC-457E21.2-001
ENSG00000269364	CTC-457E21.2-002
ENSG00000269364	CTC-457E21.2-003
ENSG00000269365	RP11-380M21.4-001
ENSG00000269371	CTD-2207O23.11-001
ENSG00000269373	CTD-2542C24.3-001
ENSG00000269374	CTB-50E14.5-001
ENSG00000269376	RP11-120K24.5-001
ENSG00000269383	RP11-292K15.2-001
ENSG00000269385	CTC-312O10.2-001
ENSG00000269386	RP11-886P16.3-001
ENSG00000269386	RP11-886P16.3-002
ENSG00000269386	RP11-886P16.3-003
ENSG00000269387	RP11-298J23.8-001
ENSG00000269388	AC018755.16-001
ENSG00000269388	AC018755.16-002
ENSG00000269388	AC018755.16-003
ENSG00000269391	RP11-194G10.3-001
ENSG00000269392	CTB-191K22.6-001
ENSG00000269397	CTB-92J24.2-001
ENSG00000269399	CTD-3222D19.12-001
ENSG00000269400	CTD-2529P6.4-001
ENSG00000269403	CTD-2616J11.11-001
ENSG00000269416	CTB-175P5.4-001
ENSG00000269416	CTB-175P5.4-002
ENSG00000269416	CTB-175P5.4-003
ENSG00000269416	CTB-175P5.4-004
ENSG00000269416	CTB-175P5.4-005
ENSG00000269416	CTB-175P5.4-006
