Ensembl ID	RefSeq_peptide ID
ENSG00000196459	NP_055378
ENSG00000196460	NP_001139136
ENSG00000196465	NP_001186558
ENSG00000196465	NP_002466
ENSG00000196466	NP_001074290
ENSG00000196468	NP_003859
ENSG00000196470	NP_001006611
ENSG00000196470	NP_003022
ENSG00000196470	XP_006721309
ENSG00000196475	NP_149991
ENSG00000196476	NP_542138
ENSG00000196476	NP_695001
ENSG00000196476	XP_005260723
ENSG00000196476	XP_006723606
ENSG00000196482	NP_001127757
ENSG00000196482	NP_001230434
ENSG00000196482	NP_001230435
ENSG00000196482	NP_001230436
ENSG00000196482	NP_001230438
ENSG00000196482	NP_001230439
ENSG00000196482	NP_001230440
ENSG00000196482	NP_001230441
ENSG00000196482	NP_001230442
ENSG00000196482	NP_001230443
ENSG00000196482	NP_001230444
ENSG00000196482	NP_001230447
ENSG00000196482	NP_001230448
ENSG00000196482	NP_001429
ENSG00000196482	NP_996317
ENSG00000196482	NP_996318
ENSG00000196482	XP_006711266
ENSG00000196482	XP_006711267
ENSG00000196482	XP_006711268
ENSG00000196482	XP_006711269
ENSG00000196482	XP_006711270
ENSG00000196482	XP_006711271
ENSG00000196482	XP_006711272
ENSG00000196497	NP_078934
ENSG00000196498	NP_001070729
ENSG00000196498	NP_001193583
ENSG00000196498	NP_006303
ENSG00000196502	NP_001046
ENSG00000196502	NP_803565
ENSG00000196502	NP_803566
ENSG00000196502	NP_803878
ENSG00000196502	NP_803880
ENSG00000196502	XP_005255579
ENSG00000196502	XP_006721141
ENSG00000196503	NP_996802
ENSG00000196503	XP_005265776
ENSG00000196503	XP_005265777
ENSG00000196503	XP_006714099
ENSG00000196504	NP_060362
ENSG00000196504	XP_005246733
ENSG00000196504	XP_005246734
ENSG00000196504	XP_005246735
ENSG00000196504	XP_005246736
ENSG00000196505	NP_001129061
ENSG00000196505	NP_060156
ENSG00000196505	XP_005271016
ENSG00000196507	NP_001006934
ENSG00000196507	NP_116315
ENSG00000196510	NP_001131136
ENSG00000196510	NP_057322
ENSG00000196510	XP_005253960
ENSG00000196510	XP_006719513
ENSG00000196511	NP_001035947
ENSG00000196511	NP_071890
ENSG00000196511	XP_005250027
ENSG00000196511	XP_005250028
ENSG00000196511	XP_005250029
ENSG00000196511	XP_005250031
ENSG00000196511	XP_006715987
ENSG00000196511	XP_006715988
ENSG00000196517	NP_001020016
ENSG00000196517	NP_001248309
ENSG00000196517	NP_008865
ENSG00000196517	NP_964012
ENSG00000196517	XP_006710903
ENSG00000196526	NP_001128119
ENSG00000196526	NP_940997
ENSG00000196526	XP_006713971
ENSG00000196526	XP_006713972
ENSG00000196526	XP_006713973
ENSG00000196531	NP_001106673
ENSG00000196531	NP_001106674
ENSG00000196531	XP_006719475
ENSG00000196531	XP_006719476
ENSG00000196531	XP_006719477
ENSG00000196531	XP_006719478
ENSG00000196531	XP_006719479
ENSG00000196531	XP_006719480
ENSG00000196531	XP_006719481
ENSG00000196531	XP_006719482
ENSG00000196531	XP_006719483
ENSG00000196531	XP_006719484
ENSG00000196535	NP_510880
ENSG00000196535	NP_976063
ENSG00000196539	NP_001005495
ENSG00000196542	NP_001035189
ENSG00000196544	NP_060092
ENSG00000196547	NP_006113
ENSG00000196547	XP_005254968
ENSG00000196549	NP_000893
ENSG00000196549	NP_009218
ENSG00000196549	NP_009219
ENSG00000196549	NP_009220
ENSG00000196549	XP_006713709
ENSG00000196549	XP_006713710
ENSG00000196550	NP_001116640
ENSG00000196550	XP_006711589
ENSG00000196557	NP_001005407
ENSG00000196557	NP_066921
ENSG00000196557	XP_005255709
ENSG00000196557	XP_006721026
ENSG00000196557	XP_006721027
ENSG00000196557	XP_006721028
ENSG00000196557	XP_006721029
ENSG00000196557	XP_006721030
ENSG00000196557	XP_006721031
ENSG00000196557	XP_006721032
ENSG00000196562	NP_001155313
ENSG00000196562	NP_061325
ENSG00000196562	NP_940998
ENSG00000196562	XP_005260515
ENSG00000196562	XP_005260516
ENSG00000196562	XP_006723890
ENSG00000196562	XP_006723891
ENSG00000196562	XP_006723892
ENSG00000196562	XP_006723893
ENSG00000196565	NP_000175
ENSG00000196569	NP_000417
ENSG00000196569	NP_001073291
ENSG00000196570	NP_001025057
ENSG00000196576	NP_036533
ENSG00000196576	XP_005261965
ENSG00000196576	XP_005261966
ENSG00000196576	XP_005261967
ENSG00000196576	XP_005261968
ENSG00000196576	XP_006724476
ENSG00000196578	NP_473447
ENSG00000196581	NP_001035943
ENSG00000196581	NP_061324
ENSG00000196584	NP_005422
ENSG00000196586	NP_001287828
ENSG00000196586	NP_004990
ENSG00000196586	XP_005248776
ENSG00000196586	XP_005248777
ENSG00000196586	XP_005248778
ENSG00000196586	XP_005248779
ENSG00000196586	XP_005248781
ENSG00000196586	XP_005248783
ENSG00000196588	NP_001269589
ENSG00000196588	NP_001269590
ENSG00000196588	NP_001269591
ENSG00000196588	NP_065882
ENSG00000196588	XP_005261748
ENSG00000196588	XP_005261749
ENSG00000196588	XP_005261751
ENSG00000196591	NP_001518
ENSG00000196597	NP_001001662
ENSG00000196597	XP_005251799
ENSG00000196597	XP_005251801
ENSG00000196597	XP_006717043
ENSG00000196597	XP_006717044
ENSG00000196600	NP_955384
ENSG00000196600	XP_005274042
ENSG00000196600	XP_006718609
ENSG00000196604	NP_001093241
ENSG00000196605	NP_001071092
ENSG00000196605	XP_005259829
ENSG00000196605	XP_005259830
ENSG00000196605	XP_005259832
ENSG00000196605	XP_005259833
ENSG00000196605	XP_006722721
ENSG00000196611	NP_001139410
ENSG00000196611	NP_002412
ENSG00000196616	NP_000659
ENSG00000196616	NP_001273579
ENSG00000196616	XP_006714142
ENSG00000196620	NP_001067
ENSG00000196628	NP_001077431
ENSG00000196628	NP_001230155
ENSG00000196628	NP_001230156
ENSG00000196628	NP_001230157
ENSG00000196628	NP_001230159
ENSG00000196628	NP_001230160
ENSG00000196628	NP_001230161
ENSG00000196628	NP_001230162
ENSG00000196628	NP_001230163
ENSG00000196628	NP_001230164
ENSG00000196628	NP_001230165
ENSG00000196628	NP_003190
ENSG00000196628	XP_005266796
ENSG00000196628	XP_005266798
ENSG00000196628	XP_005266800
ENSG00000196628	XP_005266801
ENSG00000196628	XP_005266802
ENSG00000196628	XP_005266803
ENSG00000196628	XP_005266804
ENSG00000196628	XP_005266806
ENSG00000196628	XP_005266807
ENSG00000196628	XP_005266809
ENSG00000196628	XP_005266811
ENSG00000196628	XP_005266812
ENSG00000196628	XP_005266818
ENSG00000196628	XP_006722592
ENSG00000196628	XP_006722593
ENSG00000196628	XP_006722594
ENSG00000196628	XP_006722595
ENSG00000196628	XP_006722596
ENSG00000196628	XP_006722597
ENSG00000196628	XP_006722599
ENSG00000196628	XP_006722600
ENSG00000196628	XP_006722601
ENSG00000196628	XP_006722602
ENSG00000196628	XP_006722603
ENSG00000196632	NP_001002838
ENSG00000196632	NP_065973
ENSG00000196632	XP_006724656
ENSG00000196632	XP_006724657
ENSG00000196636	NP_064571
ENSG00000196639	NP_000852
ENSG00000196639	NP_001091681
ENSG00000196639	NP_001091682
ENSG00000196639	NP_001091683
ENSG00000196642	NP_001167459
ENSG00000196642	NP_001167460
ENSG00000196642	NP_078994
ENSG00000196646	NP_003428
ENSG00000196652	NP_055384
ENSG00000196652	NP_659570
ENSG00000196652	XP_005250300
ENSG00000196652	XP_006715975
ENSG00000196652	XP_006715976
ENSG00000196652	XP_006715977
ENSG00000196653	NP_001127912
ENSG00000196653	NP_001127913
ENSG00000196653	NP_001127914
ENSG00000196653	NP_001269809
ENSG00000196653	NP_149987
ENSG00000196653	XP_006713446
ENSG00000196655	NP_057230
ENSG00000196659	NP_689730
ENSG00000196660	NP_061183
ENSG00000196660	XP_006711501
ENSG00000196660	XP_006711502
ENSG00000196661	NP_001005467
ENSG00000196663	NP_001166102
ENSG00000196663	NP_055659
ENSG00000196664	NP_057646
ENSG00000196666	NP_001157851
ENSG00000196670	NP_001166109
ENSG00000196670	NP_689496
ENSG00000196670	XP_005266020
ENSG00000196670	XP_005266021
ENSG00000196670	XP_006714968
ENSG00000196670	XP_006714969
ENSG00000196670	XP_006714970
ENSG00000196670	XP_006714971
ENSG00000196670	XP_006714972
ENSG00000196670	XP_006714973
ENSG00000196678	NP_001136197
ENSG00000196678	NP_542394
ENSG00000196683	NP_061932
ENSG00000196684	NP_001278203
ENSG00000196684	NP_116244
ENSG00000196689	NP_061197
ENSG00000196689	NP_542436
ENSG00000196689	NP_542437
ENSG00000196693	NP_008886
ENSG00000196693	XP_005271882
ENSG00000196693	XP_006718027
ENSG00000196693	XP_006718028
ENSG00000196693	XP_006718029
ENSG00000196693	XP_006718030
ENSG00000196693	XP_006718031
ENSG00000196700	NP_065764
ENSG00000196700	XP_005260283
ENSG00000196704	NP_001028741
ENSG00000196704	NP_001028742
ENSG00000196704	NP_001028743
ENSG00000196704	NP_001028744
ENSG00000196704	NP_001028746
ENSG00000196704	NP_001275983
ENSG00000196704	NP_001275985
ENSG00000196704	NP_057711
ENSG00000196704	XP_005257489
ENSG00000196704	XP_005257490
ENSG00000196704	XP_005257492
ENSG00000196704	XP_005257493
ENSG00000196704	XP_005257494
ENSG00000196704	XP_005257495
ENSG00000196704	XP_006722003
ENSG00000196705	NP_597730
ENSG00000196705	XP_005259851
ENSG00000196705	XP_005259852
ENSG00000196705	XP_005259854
ENSG00000196705	XP_006722735
ENSG00000196705	XP_006722736
ENSG00000196711	NP_997296
ENSG00000196712	NP_000258
ENSG00000196712	NP_001035957
ENSG00000196712	NP_001121619
ENSG00000196712	XP_005258040
ENSG00000196712	XP_005258041
ENSG00000196712	XP_006721985
ENSG00000196712	XP_006721986
ENSG00000196712	XP_006721987
ENSG00000196712	XP_006721988
ENSG00000196712	XP_006721989
ENSG00000196712	XP_006721990
ENSG00000196712	XP_006721991
ENSG00000196715	NP_001271271
ENSG00000196715	NP_775788
ENSG00000196724	NP_597717
ENSG00000196724	XP_005258589
ENSG00000196724	XP_006723086
ENSG00000196724	XP_006723087
ENSG00000196724	XP_006723088
ENSG00000196724	XP_006723089
ENSG00000196724	XP_006723090
ENSG00000196730	NP_001275658
ENSG00000196730	NP_001275659
ENSG00000196730	NP_001275660
ENSG00000196730	NP_004929
ENSG00000196730	XP_005251814
ENSG00000196730	XP_006717051
ENSG00000196734	NP_848126
ENSG00000196735	NP_002113
ENSG00000196735	XP_006715142
ENSG00000196739	NP_116277
ENSG00000196739	XP_006717371
ENSG00000196739	XP_006717372
ENSG00000196739	XP_006717373
ENSG00000196743	NP_000396
ENSG00000196743	NP_001161079
ENSG00000196747	NP_003500
ENSG00000196748	NP_001273479
ENSG00000196748	NP_997292
ENSG00000196754	NP_005969
ENSG00000196757	NP_001258777
ENSG00000196757	NP_653167
ENSG00000196767	NP_000298
ENSG00000196772	NP_001001966
ENSG00000196772	XP_006711826
ENSG00000196772	XP_006711827
ENSG00000196772	XP_006711828
ENSG00000196776	NP_001768
ENSG00000196776	NP_942088
ENSG00000196776	XP_005247965
ENSG00000196776	XP_005247966
ENSG00000196778	NP_001005171
ENSG00000196781	NP_005068
ENSG00000196781	XP_005252212
ENSG00000196781	XP_005252213
ENSG00000196781	XP_006717325
ENSG00000196781	XP_006717326
ENSG00000196782	NP_061187
ENSG00000196787	NP_066408
ENSG00000196792	NP_001077362
ENSG00000196792	NP_055389
ENSG00000196793	NP_001092752
ENSG00000196793	NP_001092753
ENSG00000196793	NP_001092754
ENSG00000196793	NP_005665
ENSG00000196793	XP_005271885
ENSG00000196793	XP_005271886
ENSG00000196793	XP_005271888
ENSG00000196793	XP_005271889
ENSG00000196793	XP_006718064
ENSG00000196793	XP_006718065
ENSG00000196793	XP_006718066
ENSG00000196800	NP_001001325
ENSG00000196800	XP_005268506
ENSG00000196805	NP_001017418
ENSG00000196811	NP_005190
ENSG00000196812	NP_079507
ENSG00000196812	XP_005249483
ENSG00000196814	NP_001011703
ENSG00000196814	NP_258257
ENSG00000196814	XP_005252354
ENSG00000196821	NP_073595
ENSG00000196821	NP_077270
ENSG00000196821	XP_005249355
ENSG00000196832	NP_001005503
ENSG00000196834	NP_001264335
ENSG00000196834	XP_006712601
ENSG00000196839	NP_000013
ENSG00000196839	XP_005260293
ENSG00000196839	XP_006723742
ENSG00000196843	NP_997646
ENSG00000196843	XP_005263913
ENSG00000196843	XP_005263917
ENSG00000196843	XP_005263918
ENSG00000196843	XP_006712265
ENSG00000196843	XP_006712266
ENSG00000196844	NP_997720
ENSG00000196850	NP_644812
ENSG00000196859	NP_998821
ENSG00000196860	NP_997260
ENSG00000196862	NP_872394
ENSG00000196862	XP_006712517
ENSG00000196865	NP_940916
ENSG00000196866	NP_066409
ENSG00000196867	NP_065879
ENSG00000196867	XP_005258580
ENSG00000196872	NP_997245
ENSG00000196872	XP_005263980
ENSG00000196872	XP_005263981
ENSG00000196872	XP_005263982
ENSG00000196872	XP_005263983
ENSG00000196872	XP_005263984
ENSG00000196873	NP_958861
ENSG00000196873	XP_005251572
ENSG00000196873	XP_005263661
ENSG00000196873	XP_005272806
ENSG00000196873	XP_005277694
ENSG00000196873	XP_005277696
ENSG00000196873	XP_005277697
ENSG00000196873	XP_005277698
ENSG00000196873	XP_006717179
ENSG00000196873	XP_006726564
ENSG00000196876	NP_001171455
ENSG00000196876	NP_055006
ENSG00000196876	XP_006719619
ENSG00000196878	NP_000219
ENSG00000196878	NP_001017402
ENSG00000196878	NP_001121113
ENSG00000196878	XP_005273181
ENSG00000196890	NP_778225
ENSG00000196900	NP_997291
ENSG00000196911	NP_002260
ENSG00000196911	XP_005267021
ENSG00000196911	XP_006715537
ENSG00000196912	NP_079466
ENSG00000196912	XP_005264052
ENSG00000196912	XP_006712724
ENSG00000196912	XP_006712725
ENSG00000196912	XP_006712729
ENSG00000196912	XP_006712730
ENSG00000196912	XP_006712731
ENSG00000196912	XP_006712733
ENSG00000196914	NP_001185594
ENSG00000196914	NP_001288013
ENSG00000196914	NP_056128
ENSG00000196914	XP_005271537
ENSG00000196917	NP_115943
ENSG00000196923	NP_005442
ENSG00000196923	NP_976227
ENSG00000196923	NP_998801
ENSG00000196923	XP_006715000
ENSG00000196923	XP_006715003
ENSG00000196924	NP_001104026
ENSG00000196924	NP_001447
ENSG00000196932	NP_848600
ENSG00000196935	NP_065813
ENSG00000196935	XP_005269099
ENSG00000196936	NP_001001963
ENSG00000196937	NP_001035109
ENSG00000196937	NP_055703
ENSG00000196943	NP_001273296
ENSG00000196943	NP_777573
ENSG00000196943	XP_005267442
ENSG00000196944	NP_001004696
ENSG00000196946	NP_001004328
ENSG00000196946	NP_001265642
ENSG00000196950	NP_001120729
ENSG00000196950	NP_065075
ENSG00000196950	XP_005246746
ENSG00000196950	XP_005246749
ENSG00000196954	NP_001216
ENSG00000196954	NP_150649
ENSG00000196961	NP_055018
ENSG00000196961	NP_570603
ENSG00000196967	NP_001275729
ENSG00000196967	NP_689868
ENSG00000196967	NP_954577
ENSG00000196968	NP_001271123
ENSG00000196968	NP_775811
ENSG00000196968	XP_005269645
ENSG00000196968	XP_006717719
ENSG00000196968	XP_006717720
ENSG00000196975	NP_001144
ENSG00000196975	XP_006712063
ENSG00000196976	NP_006005
ENSG00000196981	NP_061942
ENSG00000196990	NP_001073984
ENSG00000196990	XP_005272260
ENSG00000196990	XP_005272261
ENSG00000196990	XP_005272262
ENSG00000196990	XP_006717296
ENSG00000196993	NP_001274179
ENSG00000196993	NP_001274180
ENSG00000196993	XP_001132754
ENSG00000196993	XP_006721065
ENSG00000196993	XP_006721067
ENSG00000196993	XP_006721178
ENSG00000196998	NP_001025067
ENSG00000196998	NP_009006
ENSG00000197006	NP_001070648
ENSG00000197006	NP_001275588
ENSG00000197006	NP_001275589
ENSG00000197006	NP_057109
ENSG00000197008	NP_001153655
ENSG00000197008	NP_001258566
ENSG00000197008	NP_001258567
ENSG00000197008	NP_001258568
ENSG00000197008	NP_001258569
ENSG00000197008	NP_001258578
ENSG00000197008	NP_006515
ENSG00000197008	XP_006716178
ENSG00000197008	XP_006716179
ENSG00000197008	XP_006716180
ENSG00000197013	NP_001001415
ENSG00000197016	NP_001001668
ENSG00000197016	XP_005258967
ENSG00000197016	XP_005258968
ENSG00000197016	XP_006723273
ENSG00000197019	NP_037508
ENSG00000197020	NP_775802
ENSG00000197020	XP_005259840
ENSG00000197020	XP_005259841
ENSG00000197020	XP_005259842
ENSG00000197020	XP_006722725
ENSG00000197020	XP_006722726
ENSG00000197020	XP_006726295
ENSG00000197020	XP_006726296
ENSG00000197020	XP_006726297
ENSG00000197020	XP_006726298
ENSG00000197021	NP_001013867
ENSG00000197021	XP_005274755
ENSG00000197021	XP_005274756
ENSG00000197021	XP_005274757
ENSG00000197021	XP_005274758
ENSG00000197021	XP_005274759
ENSG00000197021	XP_006724888
ENSG00000197021	XP_006724889
ENSG00000197021	XP_006724890
ENSG00000197024	NP_065832
ENSG00000197024	NP_733787
ENSG00000197037	NP_660090
ENSG00000197037	XP_005250251
ENSG00000197037	XP_005250252
ENSG00000197037	XP_005250254
ENSG00000197037	XP_005250255
ENSG00000197037	XP_006715954
ENSG00000197043	NP_001146
ENSG00000197043	NP_001180473
ENSG00000197043	XP_005268489
ENSG00000197044	NP_689568
ENSG00000197045	NP_004115
ENSG00000197045	XP_005267598
ENSG00000197045	XP_006720181
ENSG00000197046	NP_998767
ENSG00000197046	XP_005258306
ENSG00000197050	NP_653290
ENSG00000197050	XP_006723101
ENSG00000197050	XP_006723102
ENSG00000197050	XP_006723103
ENSG00000197050	XP_006723104
ENSG00000197054	NP_001012771
ENSG00000197056	NP_001276017
ENSG00000197056	NP_001276018
ENSG00000197056	NP_001276019
ENSG00000197056	NP_001276020
ENSG00000197056	NP_079048
ENSG00000197056	XP_005271273
ENSG00000197056	XP_005271275
ENSG00000197056	XP_005271276
ENSG00000197056	XP_005271277
ENSG00000197056	XP_005271279
ENSG00000197056	XP_006710967
ENSG00000197057	NP_001130008
ENSG00000197057	NP_001164171
ENSG00000197057	XP_006714077
ENSG00000197061	NP_003533
ENSG00000197062	NP_001018854
ENSG00000197062	NP_001104509
ENSG00000197062	NP_001274350
ENSG00000197062	NP_001274351
ENSG00000197062	NP_689949
ENSG00000197063	NP_002350
ENSG00000197063	NP_116100
ENSG00000197063	XP_006722345
ENSG00000197070	NP_689498
ENSG00000197070	XP_005266176
ENSG00000197070	XP_005266178
ENSG00000197070	XP_006717384
ENSG00000197077	NP_001138678
ENSG00000197077	XP_005261850
ENSG00000197077	XP_005261851
ENSG00000197077	XP_006724409
ENSG00000197079	NP_002271
ENSG00000197081	NP_000867
ENSG00000197084	NP_001263260
ENSG00000197084	NP_848128
ENSG00000197093	NP_078913
ENSG00000197102	NP_001367
ENSG00000197106	NP_001010898
ENSG00000197106	XP_006710706
ENSG00000197110	NP_742151
ENSG00000197110	XP_005258822
ENSG00000197111	NP_001092090
ENSG00000197111	NP_001122383
ENSG00000197111	NP_001122384
ENSG00000197111	NP_001122385
ENSG00000197111	NP_001122386
ENSG00000197111	NP_005007
ENSG00000197111	NP_114366
ENSG00000197114	NP_001076582
ENSG00000197114	NP_001182582
ENSG00000197114	NP_001182583
ENSG00000197114	NP_115916
ENSG00000197114	NP_852150
ENSG00000197119	NP_001034444
ENSG00000197119	NP_001278742
ENSG00000197119	NP_001278743
ENSG00000197119	NP_689546
ENSG00000197119	XP_005267400
ENSG00000197119	XP_006720101
ENSG00000197119	XP_006720102
ENSG00000197119	XP_006720103
ENSG00000197119	XP_006720104
ENSG00000197119	XP_006720105
ENSG00000197121	NP_079265
ENSG00000197121	XP_005246923
ENSG00000197122	NP_005408
ENSG00000197122	NP_938033
ENSG00000197123	NP_699194
ENSG00000197124	NP_001070817
ENSG00000197124	NP_149973
ENSG00000197124	XP_005260203
ENSG00000197124	XP_005260204
ENSG00000197125	NP_036510
ENSG00000197128	NP_001019767
ENSG00000197128	NP_001137540
ENSG00000197128	XP_005259000
ENSG00000197128	XP_005259001
ENSG00000197134	NP_258429
ENSG00000197134	XP_005259780
ENSG00000197134	XP_005259781
ENSG00000197136	NP_115599
ENSG00000197136	XP_005274044
ENSG00000197136	XP_005274045
ENSG00000197136	XP_005274047
ENSG00000197136	XP_006718612
ENSG00000197136	XP_006718614
ENSG00000197140	NP_659441
ENSG00000197140	XP_006716361
ENSG00000197140	XP_006716362
ENSG00000197140	XP_006725181
ENSG00000197142	NP_057318
ENSG00000197142	NP_976313
ENSG00000197142	NP_976314
ENSG00000197147	NP_001127948
ENSG00000197147	NP_056165
ENSG00000197147	XP_005270758
ENSG00000197147	XP_005270759
ENSG00000197147	XP_005270760
ENSG00000197147	XP_005270761
ENSG00000197147	XP_006710604
ENSG00000197150	NP_001269220
ENSG00000197150	NP_001269221
ENSG00000197150	NP_001269222
ENSG00000197150	NP_009119
ENSG00000197153	NP_003526
ENSG00000197157	NP_055205
ENSG00000197162	NP_689671
ENSG00000197162	XP_005255193
ENSG00000197162	XP_006721085
ENSG00000197165	NP_001045
ENSG00000197165	NP_803564
ENSG00000197165	XP_006721139
ENSG00000197165	XP_006721140
ENSG00000197168	NP_954983
ENSG00000197168	XP_006719871
ENSG00000197168	XP_006719872
ENSG00000197170	NP_002807
ENSG00000197170	NP_777360
ENSG00000197172	NP_005354
ENSG00000197172	NP_787064
ENSG00000197177	NP_001077378
ENSG00000197177	NP_001278014
ENSG00000197177	XP_005252752
ENSG00000197181	NP_001129193
ENSG00000197181	NP_060538
ENSG00000197181	XP_005273607
ENSG00000197181	XP_005273608
ENSG00000197183	NP_001243727
ENSG00000197183	NP_542183
ENSG00000197183	XP_005260339
ENSG00000197183	XP_005260340
ENSG00000197183	XP_005260341
ENSG00000197183	XP_005260342
ENSG00000197183	XP_005260343
ENSG00000197183	XP_005260345
ENSG00000197183	XP_005260346
ENSG00000197183	XP_005260347
ENSG00000197183	XP_006723765
ENSG00000197183	XP_006723766
ENSG00000197191	NP_945352
ENSG00000197191	XP_005266141
ENSG00000197208	NP_003050
ENSG00000197208	XP_006714738
ENSG00000197213	NP_001073925
ENSG00000197213	XP_005258921
ENSG00000197213	XP_006723252
ENSG00000197217	NP_001122402
ENSG00000197217	NP_004892
ENSG00000197223	NP_001177192
ENSG00000197223	NP_001177194
ENSG00000197223	NP_006324
ENSG00000197223	NP_775269
ENSG00000197226	NP_055858
ENSG00000197226	NP_942568
ENSG00000197233	NP_473448
ENSG00000197233	XP_005251977
ENSG00000197238	NP_068803
ENSG00000197241	NP_997303
ENSG00000197245	NP_079145
ENSG00000197245	XP_005246059
ENSG00000197249	NP_000286
ENSG00000197249	NP_001002235
ENSG00000197249	NP_001002236
ENSG00000197249	NP_001121172
ENSG00000197249	NP_001121173
ENSG00000197249	NP_001121174
ENSG00000197249	NP_001121175
ENSG00000197249	NP_001121176
ENSG00000197249	NP_001121177
ENSG00000197249	NP_001121178
ENSG00000197249	NP_001121179
ENSG00000197253	NP_077078
ENSG00000197256	NP_001129663
ENSG00000197256	NP_056308
ENSG00000197261	NP_001139124
ENSG00000197261	XP_005248907
ENSG00000197261	XP_005248908
ENSG00000197261	XP_005248909
ENSG00000197261	XP_005248910
ENSG00000197261	XP_006715060
ENSG00000197265	NP_002086
ENSG00000197272	NP_663634
ENSG00000197273	NP_291031
ENSG00000197275	NP_001192191
ENSG00000197275	NP_001192192
ENSG00000197275	NP_036547
ENSG00000197279	NP_003438
ENSG00000197279	XP_005249428
ENSG00000197279	XP_005249429
ENSG00000197279	XP_005249430
ENSG00000197279	XP_006715242
ENSG00000197283	NP_006763
ENSG00000197296	NP_001073941
ENSG00000197299	NP_000048
ENSG00000197299	NP_001274175
ENSG00000197299	NP_001274176
ENSG00000197299	NP_001274177
ENSG00000197299	XP_006720695
ENSG00000197302	NP_001124385
ENSG00000197302	XP_005255179
ENSG00000197302	XP_005255809
ENSG00000197302	XP_005275820
ENSG00000197302	XP_005276583
ENSG00000197312	NP_115717
ENSG00000197321	NP_003165
ENSG00000197321	NP_068506
ENSG00000197321	XP_005252622
ENSG00000197321	XP_005252624
ENSG00000197321	XP_005252626
ENSG00000197321	XP_006717559
ENSG00000197322	NP_997337
ENSG00000197323	NP_056990
ENSG00000197323	NP_148980
ENSG00000197323	XP_005270993
ENSG00000197323	XP_005270994
ENSG00000197324	NP_054764
ENSG00000197324	XP_005267567
ENSG00000197329	NP_065702
ENSG00000197329	XP_005264493
ENSG00000197329	XP_005264494
ENSG00000197343	NP_001009958
ENSG00000197343	NP_001009960
ENSG00000197343	NP_001077425
ENSG00000197343	NP_001078835
ENSG00000197343	NP_001078836
ENSG00000197343	NP_001078837
ENSG00000197343	NP_076966
ENSG00000197343	NP_612503
ENSG00000197343	XP_005250634
ENSG00000197343	XP_005250635
ENSG00000197343	XP_005250638
ENSG00000197343	XP_005250640
ENSG00000197343	XP_006716185
ENSG00000197343	XP_006716186
ENSG00000197343	XP_006716187
ENSG00000197345	NP_852615
ENSG00000197345	NP_852616
ENSG00000197345	XP_005273880
ENSG00000197353	NP_991108
ENSG00000197355	NP_997192
ENSG00000197355	XP_006717380
ENSG00000197360	NP_001092096
ENSG00000197361	NP_976307
ENSG00000197361	XP_005254377
ENSG00000197361	XP_005254378
ENSG00000197361	XP_006720540
ENSG00000197362	NP_689624
ENSG00000197363	NP_998770
ENSG00000197363	XP_006716616
ENSG00000197364	NP_001038944
ENSG00000197372	NP_612203
ENSG00000197372	XP_005259857
ENSG00000197372	XP_005259858
ENSG00000197372	XP_006722743
ENSG00000197375	NP_003051
ENSG00000197375	XP_005272112
ENSG00000197375	XP_006714739
ENSG00000197376	NP_001005203
ENSG00000197380	NP_001287975
ENSG00000197380	NP_659493
ENSG00000197381	NP_001103
ENSG00000197381	NP_001153702
ENSG00000197381	NP_056648
ENSG00000197381	NP_056649
ENSG00000197381	XP_006724016
ENSG00000197381	XP_006724017
ENSG00000197381	XP_006724018
ENSG00000197381	XP_006724019
ENSG00000197381	XP_006724020
ENSG00000197381	XP_006724021
ENSG00000197385	NP_001131146
ENSG00000197386	NP_002102
ENSG00000197403	NP_001005185
ENSG00000197405	NP_001727
ENSG00000197405	XP_005259247
ENSG00000197406	NP_001353
ENSG00000197408	NP_000758
ENSG00000197408	XP_005258626
ENSG00000197408	XP_006723113
ENSG00000197408	XP_006723114
ENSG00000197409	NP_003521
ENSG00000197410	NP_001136024
ENSG00000197410	NP_060109
ENSG00000197415	NP_001161383
ENSG00000197415	NP_001161384
ENSG00000197415	NP_001161387
ENSG00000197415	NP_001161388
ENSG00000197415	NP_001161389
ENSG00000197415	NP_078897
ENSG00000197415	XP_005247824
ENSG00000197415	XP_005247825
ENSG00000197416	NP_001098751
ENSG00000197416	XP_005251342
ENSG00000197416	XP_006716528
ENSG00000197416	XP_006716529
ENSG00000197417	NP_037408
ENSG00000197428	NP_001004751
ENSG00000197429	NP_001138821
ENSG00000197429	NP_005888
ENSG00000197429	XP_005270896
ENSG00000197429	XP_005270897
ENSG00000197429	XP_006710686
ENSG00000197430	NP_001035191
ENSG00000197430	NP_001035192
ENSG00000197430	NP_001271249
ENSG00000197430	NP_001271250
ENSG00000197430	NP_001271251
ENSG00000197430	NP_001271252
ENSG00000197430	NP_001271253
ENSG00000197430	NP_001271255
ENSG00000197430	NP_001271256
ENSG00000197430	NP_149984
ENSG00000197437	NP_001005487
ENSG00000197442	NP_005914
ENSG00000197442	XP_005267048
ENSG00000197442	XP_006715545
ENSG00000197444	NP_001137468
ENSG00000197444	NP_001137469
ENSG00000197444	NP_060715
ENSG00000197446	NP_000765
ENSG00000197446	XP_006723116
ENSG00000197448	NP_001137151
ENSG00000197448	NP_001137152
ENSG00000197448	NP_001137153
ENSG00000197448	NP_057001
ENSG00000197451	NP_004490
ENSG00000197451	NP_112556
