Ensembl ID	RFAM ID
ENSG00000223076	RF00001
ENSG00000223078	RF00004
ENSG00000223080	RF00019
ENSG00000223086	RF00001
ENSG00000223087	RF00026
ENSG00000223088	RF00030
ENSG00000223091	RF00026
ENSG00000223092	RF00001
ENSG00000223096	RF00020
ENSG00000223107	RF00004
ENSG00000223111	RF00090
ENSG00000223113	RF00001
ENSG00000223117	RF00100
ENSG00000223118	RF00100
ENSG00000223119	RF00026
ENSG00000223120	RF00100
ENSG00000223125	RF00004
ENSG00000223126	RF00100
ENSG00000223128	RF00100
ENSG00000223131	RF00001
ENSG00000223136	RF00100
ENSG00000223138	RF00001
ENSG00000223142	RF00100
ENSG00000223145	RF00100
ENSG00000223152	RF00015
ENSG00000223156	RF00004
ENSG00000223158	RF00019
ENSG00000223162	RF00001
ENSG00000223168	RF00100
ENSG00000223169	RF00001
ENSG00000223174	RF00100
ENSG00000223175	RF00015
ENSG00000223177	RF00001
ENSG00000223179	RF00026
ENSG00000223181	RF00026
ENSG00000223188	RF00019
ENSG00000223189	RF00026
ENSG00000223190	RF00100
ENSG00000223191	RF00026
ENSG00000223197	RF00026
ENSG00000223198	RF00004
ENSG00000223202	RF00100
ENSG00000223203	RF00001
ENSG00000223208	RF00026
ENSG00000223212	RF00015
ENSG00000223215	RF00026
ENSG00000223217	RF00026
ENSG00000223220	RF00019
ENSG00000223223	RF00100
ENSG00000223224	RF00576
ENSG00000223225	RF00026
ENSG00000223229	RF00100
ENSG00000223238	RF00001
ENSG00000223245	RF00015
ENSG00000223247	RF00004
ENSG00000223249	RF00019
ENSG00000223254	RF00019
ENSG00000223256	RF00026
ENSG00000223258	RF00026
ENSG00000223259	RF00001
ENSG00000223260	RF00100
ENSG00000223262	RF00001
ENSG00000223263	RF00026
ENSG00000223265	RF00026
ENSG00000223269	RF00100
ENSG00000223271	RF00019
ENSG00000223273	RF00100
ENSG00000223274	RF00001
ENSG00000223280	RF00026
ENSG00000223281	RF00100
ENSG00000223282	RF00100
ENSG00000223284	RF00026
ENSG00000223287	RF00026
ENSG00000223290	RF00001
ENSG00000223293	RF00001
ENSG00000223294	RF00137
ENSG00000223298	RF00019
ENSG00000223299	RF00100
ENSG00000223300	RF00019
ENSG00000223302	RF00019
ENSG00000223305	RF00100
ENSG00000223306	RF00026
ENSG00000223308	RF00100
ENSG00000223309	RF00026
ENSG00000223313	RF00026
ENSG00000223315	RF00100
ENSG00000223318	RF00001
ENSG00000223321	RF00100
ENSG00000223324	RF00100
ENSG00000223327	RF00004
ENSG00000223330	RF00026
ENSG00000223335	RF00026
ENSG00000223336	RF00004
ENSG00000223341	RF00100
ENSG00000225091	RF00056
ENSG00000226572	RF00274
ENSG00000229686	RF00275
ENSG00000231587	RF00153
ENSG00000235284	RF00153
ENSG00000237261	RF00017
ENSG00000237611	RF00017
ENSG00000238295	RF01210
ENSG00000238297	RF00012
ENSG00000238300	RF01191
ENSG00000238302	RF00066
ENSG00000238304	RF00066
ENSG00000238311	RF01210
ENSG00000238316	RF01210
ENSG00000238317	RF01182
ENSG00000238324	RF00100
ENSG00000238326	RF01210
ENSG00000238344	RF01168
ENSG00000238357	RF00066
ENSG00000238363	RF00396
ENSG00000238364	RF00066
ENSG00000238365	RF00066
ENSG00000238366	RF00019
ENSG00000238370	RF00066
ENSG00000238371	RF01210
ENSG00000238372	RF01210
ENSG00000238374	RF00066
ENSG00000238379	RF00001
ENSG00000238380	RF00066
ENSG00000238382	RF00026
ENSG00000238386	RF00066
ENSG00000238387	RF01210
ENSG00000238390	RF01241
ENSG00000238391	RF00001
ENSG00000238405	RF00001
ENSG00000238406	RF00066
ENSG00000238410	RF01233
ENSG00000238417	RF00066
ENSG00000238419	RF00066
ENSG00000238420	RF00026
ENSG00000238423	RF00150
ENSG00000238426	RF00019
ENSG00000238427	RF00066
ENSG00000238431	RF00066
ENSG00000238440	RF01210
ENSG00000238441	RF00066
ENSG00000238443	RF00019
ENSG00000238444	RF00026
ENSG00000238446	RF00066
ENSG00000238447	RF00066
ENSG00000238452	RF00066
ENSG00000238456	RF00026
ENSG00000238457	RF00066
ENSG00000238468	RF00066
ENSG00000238478	RF00026
ENSG00000238482	RF00026
ENSG00000238485	RF01210
ENSG00000238489	RF00026
ENSG00000238490	RF00019
ENSG00000238493	RF00026
ENSG00000238498	RF01210
ENSG00000238500	RF00066
ENSG00000238503	RF00093
ENSG00000238509	RF00026
ENSG00000238516	RF00019
ENSG00000238519	RF00096
ENSG00000238523	RF00066
ENSG00000238529	RF00026
ENSG00000238531	RF01173
ENSG00000238540	RF00066
ENSG00000238542	RF00066
ENSG00000238551	RF00026
ENSG00000238554	RF00003
ENSG00000238558	RF00066
ENSG00000238560	RF00019
ENSG00000238561	RF00619
ENSG00000238562	RF00066
ENSG00000238570	RF01210
ENSG00000238575	RF01233
ENSG00000238578	RF00266
ENSG00000238584	RF00066
ENSG00000238585	RF00019
ENSG00000238590	RF00066
ENSG00000238594	RF01210
ENSG00000238597	RF00266
ENSG00000238604	RF00019
ENSG00000238606	RF00066
ENSG00000238609	RF00066
ENSG00000238610	RF00066
ENSG00000238616	RF00026
ENSG00000238619	RF00026
ENSG00000238622	RF01291
ENSG00000238627	RF00001
ENSG00000238628	RF01210
ENSG00000238632	RF00066
ENSG00000238645	RF01210
ENSG00000238649	RF00150
ENSG00000238650	RF01277
ENSG00000238653	RF00066
ENSG00000238658	RF00026
ENSG00000238669	RF00026
ENSG00000238680	RF00026
ENSG00000238685	RF01225
ENSG00000238694	RF01210
ENSG00000238697	RF00026
ENSG00000238698	RF00066
ENSG00000238704	RF00066
ENSG00000238707	RF01299
ENSG00000238709	RF00066
ENSG00000238711	RF00019
ENSG00000238713	RF00019
ENSG00000238719	RF00066
ENSG00000238721	RF00066
ENSG00000238723	RF00019
ENSG00000238724	RF01210
ENSG00000238730	RF00066
ENSG00000238731	RF00066
ENSG00000238735	RF00066
ENSG00000238741	RF01295
ENSG00000238745	RF01210
ENSG00000238749	RF00019
ENSG00000238750	RF00066
ENSG00000238754	RF01233
ENSG00000238759	RF00066
ENSG00000238761	RF01210
ENSG00000238764	RF01210
ENSG00000238765	RF00001
ENSG00000238777	RF00066
ENSG00000238778	RF00066
ENSG00000238782	RF00066
ENSG00000238783	RF00019
ENSG00000238785	RF00066
ENSG00000238788	RF00066
ENSG00000238789	RF00066
ENSG00000238793	RF01211
ENSG00000238795	RF01294
ENSG00000238797	RF00019
ENSG00000238804	RF01210
ENSG00000238808	RF00066
ENSG00000238812	RF00066
ENSG00000238813	RF00019
ENSG00000238819	RF01182
ENSG00000238825	RF00003
ENSG00000238829	RF00066
ENSG00000238830	RF00066
ENSG00000238832	RF01233
ENSG00000238833	RF00003
ENSG00000238835	RF01233
ENSG00000238840	RF00096
ENSG00000238842	RF00066
ENSG00000238845	RF00019
ENSG00000238854	RF01161
ENSG00000238862	RF01183
ENSG00000238875	RF00100
ENSG00000238880	RF00066
ENSG00000238882	RF00026
ENSG00000238884	RF00066
ENSG00000238886	RF01191
ENSG00000238898	RF00003
ENSG00000238901	RF01210
ENSG00000238902	RF01210
ENSG00000238904	RF00066
ENSG00000238906	RF01210
ENSG00000238908	RF00001
ENSG00000238912	RF00019
ENSG00000238913	RF00066
ENSG00000238917	RF01290
ENSG00000238923	RF00066
ENSG00000238924	RF00066
ENSG00000238926	RF00019
ENSG00000238933	RF00019
ENSG00000238934	RF01225
ENSG00000238936	RF00571
ENSG00000238941	RF00026
ENSG00000238942	RF01299
ENSG00000238943	RF00019
ENSG00000238949	RF00066
ENSG00000238950	RF00066
ENSG00000238959	RF00066
ENSG00000238961	RF01234
ENSG00000238962	RF00066
ENSG00000238963	RF00096
ENSG00000238964	RF00066
ENSG00000238965	RF00001
ENSG00000238966	RF01169
ENSG00000238987	RF00066
ENSG00000238998	RF00066
ENSG00000239001	RF00026
ENSG00000239002	RF01296
ENSG00000239003	RF00066
ENSG00000239005	RF01225
ENSG00000239007	RF00066
ENSG00000239008	RF01225
ENSG00000239010	RF00066
ENSG00000239014	RF01158
ENSG00000239021	RF00001
ENSG00000239023	RF00003
ENSG00000239030	RF00026
ENSG00000239035	RF01210
ENSG00000239039	RF01210
ENSG00000239040	RF00019
ENSG00000239041	RF01210
ENSG00000239043	RF01186
ENSG00000239053	RF00066
ENSG00000239069	RF00019
ENSG00000239075	RF00026
ENSG00000239078	RF00066
ENSG00000239079	RF01210
ENSG00000239080	RF01210
ENSG00000239081	RF00066
ENSG00000239082	RF00066
ENSG00000239093	RF01210
ENSG00000239096	RF01210
ENSG00000239099	RF00066
ENSG00000239102	RF00066
ENSG00000239105	RF00066
ENSG00000239106	RF00019
ENSG00000239108	RF00026
ENSG00000239112	RF01156
ENSG00000239115	RF00066
ENSG00000239119	RF00066
ENSG00000239122	RF00004
ENSG00000239127	RF01200
ENSG00000239128	RF01210
ENSG00000239129	RF01210
ENSG00000239137	RF01210
ENSG00000239142	RF00096
ENSG00000239143	RF00019
ENSG00000239148	RF00096
ENSG00000239149	RF01293
ENSG00000239151	RF00066
ENSG00000239152	RF00001
ENSG00000239153	RF01210
ENSG00000239168	RF00066
ENSG00000239169	RF01278
ENSG00000239175	RF00026
ENSG00000239178	RF00026
ENSG00000239180	RF00019
ENSG00000239182	RF00566
ENSG00000239183	RF01229
ENSG00000239184	RF00001
ENSG00000239185	RF00066
ENSG00000239189	RF00026
ENSG00000239190	RF00026
ENSG00000239194	RF00003
ENSG00000239195	RF01161
ENSG00000239197	RF01233
ENSG00000239202	RF00017
ENSG00000239211	RF00017
ENSG00000239221	RF00017
ENSG00000239224	RF00017
ENSG00000239228	RF00017
ENSG00000239247	RF00017
ENSG00000239249	RF00017
ENSG00000239250	RF00017
ENSG00000239279	RF00017
ENSG00000239316	RF00017
ENSG00000239319	RF00017
ENSG00000239333	RF00017
ENSG00000239356	RF00017
ENSG00000239367	RF00017
ENSG00000239373	RF00017
ENSG00000239390	RF00017
ENSG00000239396	RF00017
ENSG00000239398	RF00017
ENSG00000239419	RF00017
ENSG00000239437	RF00017
ENSG00000239464	RF00017
ENSG00000239466	RF00017
ENSG00000239468	RF00017
ENSG00000239471	RF00017
ENSG00000239472	RF00017
ENSG00000239494	RF00017
ENSG00000239504	RF00017
ENSG00000239542	RF00017
ENSG00000239545	RF00017
ENSG00000239547	RF00017
ENSG00000239553	RF00017
ENSG00000239555	RF00017
ENSG00000239560	RF00017
ENSG00000239577	RF00017
ENSG00000239579	RF00017
ENSG00000239580	RF00017
ENSG00000239595	RF00017
ENSG00000239607	RF00017
ENSG00000239625	RF00017
ENSG00000239640	RF00017
ENSG00000239679	RF00017
ENSG00000239690	RF00017
ENSG00000239702	RF00017
ENSG00000239703	RF00017
ENSG00000239708	RF00017
ENSG00000239710	RF00017
ENSG00000239726	RF00017
ENSG00000239731	RF00017
ENSG00000239742	RF00017
ENSG00000239744	RF00017
ENSG00000239745	RF00017
ENSG00000239748	RF00017
ENSG00000239794	RF00017
ENSG00000239808	RF00017
ENSG00000239820	RF00017
ENSG00000239821	RF00017
ENSG00000239822	RF00017
ENSG00000239823	RF00019
ENSG00000239825	RF00017
ENSG00000239856	RF00017
ENSG00000239868	RF00017
ENSG00000239884	RF00017
ENSG00000239888	RF00017
ENSG00000239899	RF00017
ENSG00000239908	RF00017
ENSG00000239910	RF00017
ENSG00000239923	RF00017
ENSG00000239932	RF00017
ENSG00000239942	RF00017
ENSG00000239948	RF00017
ENSG00000239953	RF00017
ENSG00000239958	RF00017
ENSG00000239964	RF00017
ENSG00000239984	RF00017
ENSG00000240014	RF00017
ENSG00000240098	RF00017
ENSG00000240106	RF00017
ENSG00000240116	RF00017
ENSG00000240151	RF00017
ENSG00000240160	RF00017
ENSG00000240173	RF00017
ENSG00000240183	RF00017
ENSG00000240186	RF00017
ENSG00000240189	RF00017
ENSG00000240199	RF00017
ENSG00000240202	RF00017
ENSG00000240203	RF00017
ENSG00000240205	RF00017
ENSG00000240233	RF00017
ENSG00000240235	RF00017
ENSG00000240250	RF00017
ENSG00000240294	RF00100
ENSG00000240299	RF00017
ENSG00000240302	RF00017
ENSG00000240306	RF00017
ENSG00000240317	RF00017
ENSG00000240322	RF00017
ENSG00000240327	RF00017
ENSG00000240347	RF00017
ENSG00000240374	RF00017
ENSG00000240439	RF00017
ENSG00000240457	RF00017
ENSG00000240470	RF00017
ENSG00000240474	RF00017
ENSG00000240481	RF00017
ENSG00000240490	RF00017
ENSG00000240502	RF00017
ENSG00000240533	RF00017
ENSG00000240545	RF00017
ENSG00000240577	RF00017
ENSG00000240584	RF00017
ENSG00000240589	RF00017
ENSG00000240606	RF00017
ENSG00000240613	RF00017
ENSG00000240625	RF00017
ENSG00000240626	RF00017
ENSG00000240637	RF00017
ENSG00000240639	RF00017
ENSG00000240641	RF00017
ENSG00000240647	RF00017
ENSG00000240663	RF00017
ENSG00000240692	RF00017
ENSG00000240713	RF00017
ENSG00000240718	RF00017
ENSG00000240723	RF00017
ENSG00000240733	RF00017
ENSG00000240750	RF00017
ENSG00000240767	RF00017
ENSG00000240772	RF00017
ENSG00000240803	RF00017
ENSG00000240823	RF00017
ENSG00000240837	RF00017
ENSG00000240847	RF00017
ENSG00000240853	RF00017
ENSG00000240863	RF00017
ENSG00000240869	RF00017
ENSG00000240877	RF00017
ENSG00000240905	RF00017
ENSG00000240927	RF00017
ENSG00000240936	RF00017
ENSG00000240940	RF00017
ENSG00000240961	RF00017
ENSG00000240964	RF00017
ENSG00000240966	RF00017
ENSG00000240977	RF00017
ENSG00000240993	RF00017
ENSG00000240997	RF00017
ENSG00000241032	RF00017
ENSG00000241037	RF00017
ENSG00000241064	RF00017
ENSG00000241074	RF00017
ENSG00000241082	RF00017
ENSG00000241144	RF00017
ENSG00000241152	RF00017
ENSG00000241156	RF00017
ENSG00000241159	RF00017
ENSG00000241162	RF00017
ENSG00000241172	RF00017
ENSG00000241174	RF00017
ENSG00000241175	RF00017
ENSG00000241188	RF00017
ENSG00000241198	RF00017
ENSG00000241217	RF00017
ENSG00000241223	RF00017
ENSG00000241226	RF00017
ENSG00000241227	RF00017
ENSG00000241229	RF00017
ENSG00000241230	RF00017
ENSG00000241243	RF00017
ENSG00000241246	RF00017
ENSG00000241248	RF00017
ENSG00000241291	RF00017
ENSG00000241333	RF00017
ENSG00000241347	RF00017
ENSG00000241391	RF00017
ENSG00000241392	RF00017
ENSG00000241395	RF00017
ENSG00000241406	RF00017
ENSG00000241413	RF00017
ENSG00000241420	RF00017
ENSG00000241461	RF00017
ENSG00000241487	RF00017
ENSG00000241524	RF00017
ENSG00000241529	RF00017
ENSG00000241542	RF00017
ENSG00000241550	RF00017
ENSG00000241552	RF00017
ENSG00000241568	RF00017
ENSG00000241587	RF00017
ENSG00000241588	RF00017
ENSG00000241604	RF00017
ENSG00000241613	RF00017
ENSG00000241625	RF00017
ENSG00000241631	RF00017
ENSG00000241652	RF00017
ENSG00000241665	RF00017
ENSG00000241693	RF00017
ENSG00000241709	RF00017
ENSG00000241745	RF00017
ENSG00000241756	RF00017
ENSG00000241757	RF00017
ENSG00000241774	RF00017
ENSG00000241785	RF00017
ENSG00000241789	RF00017
ENSG00000241791	RF00017
ENSG00000241807	RF00017
ENSG00000241821	RF00017
ENSG00000241834	RF00017
ENSG00000241866	RF00017
ENSG00000241868	RF00017
ENSG00000241869	RF00017
ENSG00000241939	RF00017
ENSG00000241943	RF00017
ENSG00000241959	RF00017
ENSG00000241963	RF00017
ENSG00000241964	RF00017
ENSG00000241983	RF00017
ENSG00000241992	RF00017
ENSG00000241997	RF00017
ENSG00000242014	RF00017
ENSG00000242020	RF00017
ENSG00000242065	RF00017
ENSG00000242066	RF00017
ENSG00000242079	RF00017
ENSG00000242101	RF00017
ENSG00000242102	RF00017
ENSG00000242113	RF00017
ENSG00000242118	RF00017
ENSG00000242121	RF00017
ENSG00000242158	RF00017
ENSG00000242165	RF00017
ENSG00000242170	RF00017
ENSG00000242175	RF00017
ENSG00000242182	RF00017
ENSG00000242201	RF00017
ENSG00000242216	RF00017
ENSG00000242236	RF00017
ENSG00000242241	RF00017
ENSG00000242251	RF00017
ENSG00000242256	RF00017
ENSG00000242266	RF00017
ENSG00000242281	RF00017
ENSG00000242315	RF00017
ENSG00000242330	RF00017
ENSG00000242341	RF00017
ENSG00000242348	RF00017
ENSG00000242360	RF00017
ENSG00000242381	RF00017
ENSG00000242398	RF00017
ENSG00000242430	RF00017
ENSG00000242436	RF00017
ENSG00000242463	RF00017
ENSG00000242482	RF00017
ENSG00000242483	RF00017
ENSG00000242493	RF00017
ENSG00000242509	RF00017
ENSG00000242547	RF00017
ENSG00000242559	RF00017
ENSG00000242560	RF00017
ENSG00000242565	RF00017
ENSG00000242614	RF00017
ENSG00000242638	RF00017
ENSG00000242650	RF00017
ENSG00000242651	RF00017
ENSG00000242653	RF00017
ENSG00000242657	RF00017
ENSG00000242668	RF00017
ENSG00000242673	RF00017
ENSG00000242688	RF00017
ENSG00000242696	RF00017
ENSG00000242699	RF00017
ENSG00000242707	RF00017
ENSG00000242719	RF00017
ENSG00000242764	RF00017
ENSG00000242769	RF00017
ENSG00000242794	RF00017
ENSG00000242811	RF00017
ENSG00000242818	RF00017
ENSG00000242853	RF00017
ENSG00000242855	RF00017
ENSG00000242860	RF00017
ENSG00000242863	RF00017
ENSG00000242865	RF00017
ENSG00000242876	RF00017
ENSG00000242889	RF00017
ENSG00000242893	RF00017
ENSG00000242894	RF00017
ENSG00000242912	RF00017
ENSG00000242928	RF00017
ENSG00000242971	RF00017
ENSG00000242976	RF00017
ENSG00000242985	RF00017
ENSG00000242989	RF00017
ENSG00000242998	RF00017
ENSG00000242999	RF00017
ENSG00000243005	RF00017
ENSG00000243011	RF00017
ENSG00000243015	RF00017
ENSG00000243027	RF00017
ENSG00000243029	RF00017
ENSG00000243035	RF00017
ENSG00000243049	RF00017
ENSG00000243051	RF00017
ENSG00000243059	RF00017
ENSG00000243066	RF00017
ENSG00000243075	RF00017
ENSG00000243103	RF00017
ENSG00000243115	RF00017
ENSG00000243124	RF00017
ENSG00000243125	RF00017
ENSG00000243136	RF00017
ENSG00000243173	RF00017
ENSG00000243227	RF00017
ENSG00000243254	RF00017
ENSG00000243260	RF00017
ENSG00000243267	RF00017
ENSG00000243274	RF00017
ENSG00000243313	RF00017
ENSG00000243333	RF00017
ENSG00000243338	RF00017
ENSG00000243339	RF00017
ENSG00000243346	RF00017
ENSG00000243352	RF00017
ENSG00000243359	RF00017
ENSG00000243365	RF00017
ENSG00000243366	RF00017
ENSG00000243370	RF00017
ENSG00000243373	RF00017
ENSG00000243374	RF00017
ENSG00000243383	RF00017
ENSG00000243398	RF00017
ENSG00000243420	RF00017
ENSG00000243424	RF00017
ENSG00000243426	RF00017
ENSG00000243437	RF00017
ENSG00000243439	RF00017
ENSG00000243446	RF00017
ENSG00000243488	RF00017
ENSG00000243505	RF00017
ENSG00000243510	RF00017
ENSG00000243532	RF00017
ENSG00000243539	RF00017
ENSG00000243541	RF00017
ENSG00000243544	RF00017
ENSG00000243546	RF00017
ENSG00000243548	RF00017
ENSG00000243549	RF00017
ENSG00000243560	RF00017
ENSG00000243562	RF00017
ENSG00000243591	RF00017
ENSG00000243633	RF00017
ENSG00000243642	RF00017
ENSG00000243650	RF00017
ENSG00000243671	RF00017
ENSG00000243700	RF00017
ENSG00000243702	RF00017
ENSG00000243704	RF00017
ENSG00000243723	RF00017
ENSG00000243738	RF00017
ENSG00000243770	RF00017
ENSG00000243782	RF00017
ENSG00000243801	RF00017
ENSG00000243817	RF00017
ENSG00000243845	RF00017
ENSG00000243847	RF00017
ENSG00000243854	RF00017
ENSG00000243856	RF00017
ENSG00000243870	RF00017
ENSG00000243871	RF00017
ENSG00000243872	RF00017
ENSG00000243883	RF00017
ENSG00000243900	RF00017
ENSG00000243905	RF00017
ENSG00000243911	RF00017
ENSG00000243951	RF00017
ENSG00000243954	RF00017
ENSG00000243957	RF00017
ENSG00000243959	RF00017
ENSG00000243968	RF00017
ENSG00000243976	RF00017
ENSG00000243980	RF00017
ENSG00000243991	RF00017
ENSG00000244003	RF00017
ENSG00000244006	RF00017
ENSG00000244033	RF00017
ENSG00000244034	RF00017
ENSG00000244044	RF00017
ENSG00000244056	RF00017
ENSG00000244066	RF00017
ENSG00000244080	RF00017
ENSG00000244091	RF00017
ENSG00000244104	RF00017
ENSG00000244107	RF00017
ENSG00000244112	RF00017
ENSG00000244139	RF00017
ENSG00000244169	RF00017
ENSG00000244194	RF00017
ENSG00000244197	RF00017
ENSG00000244218	RF00017
ENSG00000244230	RF00017
ENSG00000244232	RF00017
ENSG00000244236	RF00017
ENSG00000244256	RF00017
ENSG00000244264	RF00017
ENSG00000244294	RF00017
ENSG00000244296	RF00017
ENSG00000244297	RF00017
ENSG00000244307	RF00017
ENSG00000244308	RF00017
ENSG00000244314	RF00017
ENSG00000244318	RF00017
ENSG00000244326	RF00017
ENSG00000244328	RF00017
ENSG00000244335	RF00017
ENSG00000244356	RF00017
ENSG00000244357	RF00017
ENSG00000244372	RF00017
ENSG00000244376	RF00017
ENSG00000244384	RF00017
ENSG00000244389	RF00017
ENSG00000244391	RF00017
ENSG00000244392	RF00017
ENSG00000244399	RF00017
ENSG00000244402	RF00017
ENSG00000244404	RF00017
ENSG00000244425	RF00017
ENSG00000244501	RF00017
ENSG00000244512	RF00017
ENSG00000244514	RF00017
ENSG00000244521	RF00017
ENSG00000244532	RF00017
ENSG00000244534	RF00017
ENSG00000244544	RF00017
ENSG00000244568	RF00017
ENSG00000244610	RF00017
ENSG00000244618	RF00017
ENSG00000244632	RF00017
ENSG00000244642	RF00017
ENSG00000244671	RF00017
ENSG00000244677	RF00017
ENSG00000244692	RF00017
ENSG00000244710	RF00017
ENSG00000244732	RF00017
ENSG00000244748	RF00017
ENSG00000249020	RF00418
ENSG00000249784	RF00427
ENSG00000251697	RF00100
ENSG00000251698	RF00001
ENSG00000251702	RF00026
ENSG00000251703	RF00026
ENSG00000251704	RF00561
ENSG00000251705	RF00002
ENSG00000251706	RF00066
ENSG00000251707	RF00066
ENSG00000251711	RF00026
ENSG00000251712	RF00066
ENSG00000251714	RF00100
ENSG00000251715	RF00263
ENSG00000251717	RF00001
ENSG00000251718	RF00004
ENSG00000251719	RF00026
ENSG00000251720	RF00066
ENSG00000251722	RF00020
ENSG00000251724	RF00066
ENSG00000251726	RF00066
ENSG00000251727	RF00026
ENSG00000251728	RF00019
ENSG00000251729	RF00001
ENSG00000251730	RF00394
ENSG00000251732	RF00100
ENSG00000251733	RF00286
ENSG00000251735	RF00402
ENSG00000251739	RF00026
ENSG00000251741	RF00618
ENSG00000251742	RF00100
ENSG00000251744	RF00402
ENSG00000251745	RF00066
ENSG00000251746	RF00001
ENSG00000251747	RF00066
ENSG00000251748	RF00618
ENSG00000251750	RF00020
ENSG00000251751	RF00100
ENSG00000251752	RF00015
ENSG00000251753	RF00026
ENSG00000251754	RF00026
ENSG00000251756	RF00001
ENSG00000251757	RF00026
ENSG00000251759	RF00100
ENSG00000251760	RF00001
ENSG00000251761	RF00026
ENSG00000251763	RF00026
ENSG00000251764	RF00001
ENSG00000251766	RF00001
ENSG00000251767	RF00066
ENSG00000251768	RF00001
ENSG00000251770	RF00001
ENSG00000251771	RF00026
ENSG00000251773	RF00026
ENSG00000251774	RF00026
ENSG00000251775	RF01293
ENSG00000251776	RF00100
ENSG00000251778	RF00334
ENSG00000251779	RF00019
ENSG00000251781	RF00001
ENSG00000251783	RF00026
ENSG00000251785	RF00001
ENSG00000251787	RF00066
ENSG00000251788	RF00020
ENSG00000251789	RF00015
ENSG00000251791	RF00478
ENSG00000251792	RF00019
ENSG00000251794	RF00026
ENSG00000251796	RF00156
ENSG00000251798	RF00026
ENSG00000251799	RF00019
ENSG00000251802	RF00322
ENSG00000251803	RF00019
ENSG00000251804	RF00026
ENSG00000251805	RF00602
ENSG00000251807	RF00026
ENSG00000251809	RF00100
ENSG00000251810	RF00100
ENSG00000251811	RF00019
ENSG00000251812	RF00019
ENSG00000251813	RF00026
ENSG00000251814	RF00100
ENSG00000251815	RF00108
ENSG00000251816	RF00001
ENSG00000251818	RF00601
ENSG00000251819	RF00026
ENSG00000251821	RF00026
ENSG00000251822	RF00413
ENSG00000251823	RF00001
ENSG00000251825	RF00100
ENSG00000251828	RF00322
ENSG00000251829	RF00001
ENSG00000251830	RF00218
ENSG00000251831	RF00026
ENSG00000251834	RF00026
ENSG00000251835	RF00619
ENSG00000251837	RF00019
ENSG00000251838	RF00322
ENSG00000251839	RF00066
ENSG00000251840	RF00100
ENSG00000251841	RF00026
ENSG00000251842	RF00026
ENSG00000251843	RF00026
ENSG00000251844	RF00537
ENSG00000251850	RF00001
ENSG00000251851	RF00026
ENSG00000251852	RF00019
ENSG00000251854	RF00026
ENSG00000251857	RF00001
ENSG00000251858	RF00322
ENSG00000251859	RF00026
ENSG00000251861	RF00601
ENSG00000251864	RF00019
ENSG00000251865	RF00026
ENSG00000251866	RF00602
ENSG00000251868	RF00066
ENSG00000251869	RF00422
ENSG00000251870	RF00004
ENSG00000251872	RF00026
ENSG00000251873	RF00001
ENSG00000251874	RF00026
ENSG00000251875	RF00020
ENSG00000251877	RF00004
ENSG00000251878	RF00152
ENSG00000251880	RF00066
ENSG00000251882	RF00026
ENSG00000251883	RF00619
ENSG00000251884	RF00001
ENSG00000251886	RF00026
ENSG00000251887	RF00026
ENSG00000251888	RF00100
ENSG00000251889	RF00015
ENSG00000251890	RF00001
ENSG00000251891	RF00066
ENSG00000251892	RF00066
ENSG00000251893	RF00156
ENSG00000251894	RF00026
ENSG00000251895	RF00026
ENSG00000251896	RF00108
ENSG00000251897	RF00026
ENSG00000251898	RF00564
ENSG00000251900	RF00006
ENSG00000251904	RF00001
ENSG00000251905	RF00066
ENSG00000251906	RF00026
ENSG00000251907	RF00026
ENSG00000251908	RF00026
ENSG00000251913	RF00026
ENSG00000251914	RF00066
ENSG00000251915	RF00001
ENSG00000251916	RF00003
ENSG00000251917	RF00003
ENSG00000251919	RF00066
ENSG00000251920	RF00001
ENSG00000251922	RF00397
ENSG00000251923	RF00026
ENSG00000251924	RF00001
ENSG00000251925	RF00156
ENSG00000251929	RF00026
ENSG00000251931	RF00026
ENSG00000251934	RF00026
ENSG00000251935	RF00100
ENSG00000251936	RF00001
ENSG00000251937	RF00066
ENSG00000251939	RF00026
ENSG00000251940	RF00398
ENSG00000251941	RF00001
ENSG00000251942	RF00424
ENSG00000251943	RF00026
ENSG00000251946	RF00026
ENSG00000251947	RF00100
ENSG00000251951	RF00100
ENSG00000251952	RF00026
ENSG00000251953	RF00001
ENSG00000251954	RF00026
ENSG00000251955	RF00026
ENSG00000251956	RF00026
ENSG00000251957	RF00026
ENSG00000251958	RF00026
ENSG00000251960	RF00026
ENSG00000251961	RF00619
ENSG00000251964	RF00066
ENSG00000251965	RF00001
ENSG00000251967	RF00591
ENSG00000251970	RF00003
ENSG00000251971	RF00026
ENSG00000251972	RF00026
ENSG00000251973	RF00026
ENSG00000251974	RF00413
ENSG00000251975	RF00026
ENSG00000251976	RF00100
ENSG00000251977	RF00026
ENSG00000251978	RF00001
ENSG00000251980	RF00026
ENSG00000251981	RF00066
ENSG00000251982	RF00100
ENSG00000251983	RF00100
ENSG00000251985	RF00026
ENSG00000251986	RF00019
ENSG00000251987	RF00154
ENSG00000251988	RF00618
ENSG00000251990	RF00001
ENSG00000251991	RF00066
ENSG00000251992	RF00492
ENSG00000251993	RF00001
ENSG00000251994	RF00004
ENSG00000251996	RF00019
ENSG00000251997	RF00001
ENSG00000251998	RF00026
ENSG00000251999	RF00322
ENSG00000252000	RF01293
ENSG00000252001	RF00001
ENSG00000252002	RF00001
